Ticker,AI_Score,Harga,MA50,Trx_Miliar
PADI.JK,1.0334494,85.0,,33.71
IRSX.JK,1.0331575,346.0,,48.66
WEHA.JK,1.0327846,127.0,,1.33
CLEO.JK,1.0327511,390.0,,1.69
RBMS.JK,1.03262,70.0,,1.03
POWR.JK,1.0321426,705.0,,6.7
MAHA.JK,1.0317241,145.0,,1.32
BTPS.JK,1.0315355,970.0,,4.88
AMMN.JK,1.0309073,3110.0,,543.18
MDIA.JK,1.0307813,94.0,,24.82
PYFA.JK,1.030458,234.0,,7.6
ASLI.JK,1.0295959,240.0,,1.2
ROTI.JK,1.0291328,540.0,,1.17
NOBU.JK,1.0290058,474.0,,1.96
MIDI.JK,1.0282125,286.0,,8.92
STAA.JK,1.0280309,1000.0,,5.97
SPTO.JK,1.0274779,555.0,,1.07
NICL.JK,1.0267687,545.0,,5.64
DEFI.JK,1.0263073,137.0,,7.37
SRSN.JK,1.0262598,66.0,,3.18
WMUU.JK,1.0261849,57.0,,11.89
ITMG.JK,0.99540806,22725.0,25631.8,45.33
INTP.JK,0.9953626,4990.0,5230.7,17.18
DSNG.JK,0.99427885,1200.0,1587.2,17.81
BRPT.JK,0.9941629,1555.0,1818.9,775.89
NCKL.JK,0.99364287,845.0,1093.1,86.26
LEAD.JK,0.9935546,101.0,130.8,1.82
NIRO.JK,0.9933666,172.0,195.1,7.53
MSTI.JK,0.99323916,1385.0,1381.4,2.03
APLN.JK,0.99300516,141.0,168.6,4.23
PBID.JK,0.992714,488.0,,1.78
INDS.JK,0.99223363,290.0,,1.11
ADMR.JK,0.9921478,1510.0,,78.93
PSKT.JK,0.9918145,202.0,,3.16
BDMN.JK,0.9917774,4740.0,,50.94
INDO.JK,0.9912497,157.0,,4.72
MAPA.JK,0.990824,605.0,,7.14
PANI.JK,0.99057025,7650.0,,40.26
SOCI.JK,0.9897443,376.0,,5.57
CPRO.JK,0.98969686,52.0,,4.29
RSCH.JK,0.98950535,270.0,,7.48
LPPF.JK,0.9892453,1590.0,,2.61
JGLE.JK,0.9891743,70.0,,10.98
BLUE.JK,0.9890666,3350.0,,1.68
DPUM.JK,0.9888048,202.0,,2.2
IATA.JK,0.9884623,67.0,,6.21
ENRG.JK,0.9875195,1375.0,,106.96
ERAA.JK,0.98727614,376.0,,8.41
SOFA.JK,0.98649037,406.0,,2.05
CMNT.JK,0.98634905,805.0,,13.09
FIRE.JK,0.9860346,108.0,,2.8
UANG.JK,0.9859652,2520.0,,3.18
PNLF.JK,0.9850142,240.0,,16.7
IKAN.JK,0.98480695,84.0,,3.96
SMDR.JK,0.98466516,304.0,,2.98
TOTL.JK,0.9845965,1055.0,,2.92
NINE.JK,0.9844607,98.0,,1.99
COIN.JK,0.98442936,825.0,,3.97
ICON.JK,0.983615,105.0,,1.47
ASII.JK,0.9833333,5125.0,,367.3
KOKA.JK,0.983158,111.0,,1.71
RMKE.JK,0.9829074,2870.0,,97.08
ISAT.JK,0.9829017,2160.0,,19.34
HBAT.JK,0.98248065,505.0,,2.6
UDNG.JK,0.98241174,1195.0,,3.42
HEAL.JK,0.9823582,990.0,,3.33
AGRO.JK,0.9822349,164.0,,1.27
ELSA.JK,0.9816381,635.0,,16.43
KRAS.JK,0.9814942,214.0,,1.48
BULL.JK,0.9813659,382.0,,97.05
NETV.JK,0.9813654,67.0,,4.45
BBNI.JK,0.9808707,3840.0,,147.01
BRMS.JK,0.9800094,605.0,,261.67
SMSM.JK,0.97990745,1720.0,,2.59
TPMA.JK,0.97909635,496.0,,7.12
NRCA.JK,0.9785834,478.0,,3.78
ESSA.JK,0.97835666,695.0,,56.69
BSSR.JK,0.97825587,3960.0,,2.1
WIRG.JK,0.97814107,62.0,,3.71
DGWG.JK,0.97814006,342.0,,3.8
BSML.JK,0.9775394,402.0,,7.08
RLCO.JK,0.97748685,2710.0,,5.85
LSIP.JK,0.9773195,1270.0,,25.99
SSMS.JK,0.97723234,735.0,,7.28
BUVA.JK,0.97655344,610.0,,198.17
INDY.JK,0.97609687,2360.0,,115.36
KDTN.JK,0.974533,805.0,,1.59
KUAS.JK,0.9739466,92.0,,3.02
SCMA.JK,0.9736504,228.0,,8.48
AVIA.JK,0.9724307,344.0,,5.27
ASPR.JK,0.9719965,210.0,,127.19
GTSI.JK,0.97197884,158.0,,5.0
NTBK.JK,0.9714694,77.0,,4.79
MOLI.JK,0.9712327,226.0,,1.23
MSIN.JK,0.97113967,420.0,,11.24
DRMA.JK,0.9711164,975.0,,1.17
IMPC.JK,0.9702468,1760.0,,35.0
DEWA.JK,0.97000724,330.0,,360.84
SIMP.JK,0.9697991,565.0,,15.83
NISP.JK,0.96921974,1295.0,,4.22
BAIK.JK,0.96902406,525.0,472.4,1.59
MIKA.JK,0.96895504,1650.0,,16.48
PPGL.JK,0.967998,234.0,,1.89
GULA.JK,0.9677691,500.0,,23.36
BUKA.JK,0.96773654,127.0,,8.86
HATM.JK,0.96772003,290.0,,6.41
KAQI.JK,0.9675089,93.0,,5.77
MMIX.JK,0.96742624,386.0,,2.14
PSDN.JK,0.96667695,129.0,,1.5
HOPE.JK,0.9665982,128.0,,1.6
FUJI.JK,0.96651137,282.0,,5.28
PTRO.JK,0.96488833,3740.0,,375.99
SINI.JK,0.9644648,11225.0,,18.02
BIPI.JK,0.9642883,177.0,,278.77
ZATA.JK,0.96385664,70.0,,10.5
ENZO.JK,0.9637697,70.0,,1.66
GPSO.JK,0.9634337,486.0,,9.85
ASGR.JK,0.9621568,1485.0,,1.27
VKTR.JK,0.9621264,705.0,,44.71
HALO.JK,0.96208,70.0,,1.87
AYAM.JK,0.9614748,308.0,,12.96
CASA.JK,0.9603831,1350.0,,12.97
IPCC.JK,0.9602925,1215.0,,1.3
CUAN.JK,0.9590654,505.0,,313.91
WBSA.JK,0.95845103,660.0,,128.8
CNMA.JK,0.95840377,97.0,,1.84
NZIA.JK,0.95735556,137.0,,5.42
OMED.JK,0.9572636,202.0,,5.3
MDLA.JK,0.95302147,202.0,,2.07
RMKO.JK,0.9498203,326.0,,2.92
BOGA.JK,0.94976914,1280.0,1412.5,7.12
SMIL.JK,0.9497145,270.0,,3.37
SOTS.JK,0.94709057,780.0,,1.23
FORE.JK,0.9458878,750.0,,19.3
HRTA.JK,0.9450795,2370.0,,37.4
KOCI.JK,0.94420904,98.0,,1.27
PACK.JK,0.9441183,308.0,,169.55
HUMI.JK,0.9422155,147.0,,9.96
FUTR.JK,0.9390033,183.0,,3.63
ULTJ.JK,0.9388848,1575.0,,7.27
MGLV.JK,0.93320787,7000.0,,1.25
OASA.JK,0.932549,356.0,,27.96
DSSA.JK,0.9203315,432.0,,306.71
APIC.JK,0.91917187,1150.0,,18.53
BOBA.JK,0.9166235,248.0,,1.33
MORA.JK,0.91632533,6700.0,,9.9
MBMA.JK,0.915829,476.0,,187.29
EURO.JK,0.91506875,1745.0,,1.58
ARKO.JK,0.911335,5900.0,,20.92
PKPK.JK,0.907651,2850.0,,6.65
LABS.JK,0.9056432,145.0,,1.52
MSJA.JK,0.9017235,414.0,,8.21
PGEO.JK,0.9001844,900.0,,20.06
