Ticker,AI_Score,Harga,MA50,Trx_Miliar
DKHH.JK,1.4132191,65.0,,1.79
KOKA.JK,1.3870006,111.0,175.9,1.71
VKTR.JK,1.3722119,705.0,845.8,44.71
UDNG.JK,1.25176,1195.0,1104.1,3.42
GRIA.JK,1.2404296,139.0,105.2,4.63
PADA.JK,1.2119223,128.0,151.7,2.57
MAHA.JK,1.2035038,145.0,147.3,1.32
RSCH.JK,1.2024388,270.0,304.6,7.48
DATA.JK,1.20161,1630.0,2396.7,2.91
MSTI.JK,1.1632744,1385.0,,2.03
TOWR.JK,1.1596694,390.0,,22.62
ERAL.JK,1.1470686,292.0,,2.1
KOCI.JK,1.1430395,98.0,,1.27
MAPI.JK,1.1348653,1500.0,,47.21
VTNY.JK,1.1341021,62.0,,1.12
BSML.JK,1.1309462,402.0,,7.08
KETR.JK,1.1140468,570.0,,23.1
MPIX.JK,1.1123315,85.0,,3.01
AADI.JK,1.1106282,8325.0,,159.18
RLCO.JK,1.1085746,2710.0,,5.85
BREN.JK,1.1067519,2640.0,,273.58
BAIK.JK,1.1016107,525.0,472.4,1.59
LAPD.JK,1.0992258,70.0,,2.11
CBRE.JK,1.0955694,845.0,,79.67
ADMR.JK,1.086535,1510.0,,78.93
CITA.JK,1.0794235,3290.0,,3.28
PADI.JK,1.0716265,85.0,,33.71
ICBP.JK,1.071187,6875.0,,39.31
CSMI.JK,1.0673224,88.0,,2.27
MEJA.JK,1.0636628,97.0,,1.69
KJEN.JK,1.0636164,158.0,,10.08
WBSA.JK,1.0580348,660.0,,128.8
MYOR.JK,1.05582,1850.0,,23.13
BJBR.JK,1.0524993,775.0,,4.69
JSMR.JK,1.0521097,2970.0,,13.08
CTRA.JK,1.0512339,655.0,,5.93
KOBX.JK,1.0510675,163.0,,5.44
CYBR.JK,1.0496953,600.0,658.6,11.89
LAND.JK,1.0494752,60.0,,2.95
BNBR.JK,1.0477297,126.0,,183.7
SMRA.JK,1.0473114,286.0,,6.62
COIN.JK,1.0458337,825.0,,3.97
BEEF.JK,1.0448595,166.0,,4.95
DMAS.JK,1.0442705,157.0,,23.61
PRIM.JK,1.0441153,84.0,,1.62
TCPI.JK,1.0433394,11025.0,,49.53
SNLK.JK,1.0422596,246.0,,3.65
DFAM.JK,1.0419531,118.0,,19.88
ELPI.JK,1.0418267,1700.0,1718.8,2.31
SIDO.JK,1.0412624,404.0,,14.94
RALS.JK,1.0410632,390.0,,6.77
INTP.JK,1.0410192,4990.0,,17.18
PBSA.JK,1.0409274,805.0,,2.33
KLBF.JK,1.0408214,795.0,,35.62
BDMN.JK,1.0402167,4740.0,,50.94
INDO.JK,1.0401627,157.0,,4.72
MIDI.JK,1.0393915,286.0,,8.92
MLPL.JK,1.0379362,84.0,,2.27
AHAP.JK,1.0377917,87.0,,1.38
ROTI.JK,1.0373266,540.0,,1.17
TBIG.JK,1.0368184,1470.0,,1.49
ARNA.JK,1.0362402,450.0,,2.16
WMUU.JK,1.0356531,57.0,,11.89
COCO.JK,1.0353973,236.0,,7.59
TPMA.JK,1.0351001,496.0,,7.12
UNTD.JK,1.0349125,76.0,,1.13
PNBN.JK,1.0346004,960.0,,5.54
GGRM.JK,1.03397,15750.0,,20.48
IMJS.JK,1.0330675,152.0,,1.29
DAAZ.JK,1.0326084,1475.0,,2.31
UVCR.JK,1.0323589,220.0,,12.0
ASRI.JK,1.0321963,119.0,,1.86
MTEL.JK,1.0319384,500.0,,6.84
PNLF.JK,1.0301872,240.0,,16.7
MGRO.JK,1.0301025,655.0,,2.03
JGLE.JK,1.029651,70.0,,10.98
SRSN.JK,1.0296054,66.0,,3.18
BMTR.JK,1.029217,129.0,,4.56
MPOW.JK,1.029023,117.0,,9.08
FIRE.JK,1.0280569,108.0,,2.8
ARTO.JK,1.027958,1145.0,,3.12
EMTK.JK,1.0253257,655.0,,17.01
HALO.JK,1.0249747,70.0,,1.87
WIRG.JK,1.0249678,62.0,,3.71
CMRY.JK,1.0249406,4400.0,,10.52
BINA.JK,1.0240626,3960.0,,1.58
SRTG.JK,1.0240304,1645.0,,8.46
LCKM.JK,1.0234255,110.0,,68.37
ESIP.JK,1.0227326,127.0,,15.3
UNTR.JK,1.022687,23800.0,,102.92
DILD.JK,1.0213748,120.0,,2.02
SMGR.JK,1.0211506,1775.0,,24.68
SPTO.JK,1.0209515,555.0,,1.07
DSSA.JK,1.0204965,432.0,,306.71
DPUM.JK,1.0199095,202.0,,2.2
HEAL.JK,1.019764,990.0,,3.33
WEHA.JK,1.0193472,127.0,,1.33
IRSX.JK,1.019056,346.0,,48.66
TLKM.JK,1.0190009,3090.0,,420.71
PYFA.JK,1.0185779,234.0,,7.6
SINI.JK,1.017814,11225.0,,18.02
BSSR.JK,1.0175142,3960.0,,2.1
SOTS.JK,1.0173806,780.0,,1.23
LPPF.JK,0.9826073,1590.0,,2.61
INCO.JK,0.9825539,4890.0,,216.35
FILM.JK,0.9817834,2520.0,,11.24
KPIG.JK,0.9813571,96.0,,6.57
AMRT.JK,0.98125637,1190.0,,188.06
PBID.JK,0.98080504,488.0,,1.78
BBNI.JK,0.9807608,3840.0,,147.01
TBLA.JK,0.98029274,635.0,,2.4
PTPP.JK,0.9796759,210.0,,1.21
BIPI.JK,0.97958857,177.0,,278.77
INET.JK,0.97924566,214.0,,38.97
ASGR.JK,0.9789985,1485.0,,1.27
TRIN.JK,0.9784077,432.0,,1.97
AUTO.JK,0.9783697,2500.0,,8.54
RMKE.JK,0.9781289,2870.0,,97.08
BDKR.JK,0.9769753,145.0,,1.52
BNGA.JK,0.97651535,1610.0,,10.73
NSSS.JK,0.9760585,460.0,,4.03
UNIC.JK,0.97593665,15350.0,,1.34
ISAT.JK,0.9756048,2160.0,,19.34
BUMI.JK,0.9747642,166.0,,1089.98
CASA.JK,0.9745602,1350.0,,12.97
GJTL.JK,0.9743071,1195.0,,5.96
CLEO.JK,0.974209,390.0,,1.69
NZIA.JK,0.97386396,137.0,,5.42
DOOH.JK,0.97308904,135.0,,3.58
PPGL.JK,0.9724784,234.0,,1.89
EMAS.JK,0.9724486,7600.0,,211.77
APLN.JK,0.9723691,141.0,,4.23
ULTJ.JK,0.97201294,1575.0,,7.27
JMAS.JK,0.9719032,266.0,,1.42
IPCC.JK,0.97126085,1215.0,,1.3
TEBE.JK,0.9706344,1010.0,,1.37
TOOL.JK,0.97012234,72.0,,3.63
ITMG.JK,0.9689633,22725.0,,45.33
TOBA.JK,0.9688718,430.0,,5.4
ASII.JK,0.96862066,5125.0,,367.3
ENRG.JK,0.9679398,1375.0,,106.96
DKFT.JK,0.9678903,710.0,,5.78
RAJA.JK,0.9669829,3220.0,,110.84
SIMP.JK,0.96591747,565.0,,15.83
CDIA.JK,0.9649884,755.0,,81.73
ENZO.JK,0.964823,70.0,,1.66
BUVA.JK,0.96399474,610.0,,198.17
AKRA.JK,0.9638566,1290.0,,25.64
ANTM.JK,0.96369207,2960.0,,579.49
SOCI.JK,0.96358156,376.0,,5.57
BUKA.JK,0.96340674,127.0,,8.86
SULI.JK,0.9631037,85.0,,2.05
DSNG.JK,0.96262026,1200.0,,17.81
SMSM.JK,0.9619649,1720.0,,2.59
TRUE.JK,0.96133435,96.0,,3.15
NISP.JK,0.9601944,1295.0,,4.22
GTSI.JK,0.9585332,158.0,,5.0
CHEM.JK,0.9582497,69.0,,1.35
WIFI.JK,0.95626986,2010.0,,47.11
BANK.JK,0.95569026,278.0,,15.4
BBYB.JK,0.9547344,266.0,,4.44
NIKL.JK,0.95366824,252.0,,7.5
PTBA.JK,0.95347106,2840.0,,70.68
DRMA.JK,0.9530343,975.0,,1.17
MGLV.JK,0.95007163,7000.0,,1.25
ASHA.JK,0.94826573,64.0,,8.13
LABS.JK,0.9456814,145.0,,1.52
HBAT.JK,0.9437422,505.0,,2.6
ARCI.JK,0.94341165,1205.0,,59.43
LSIP.JK,0.9419529,1270.0,,25.99
MINA.JK,0.94163865,290.0,,70.67
MBSS.JK,0.940224,2450.0,,10.69
GULA.JK,0.93867403,500.0,,23.36
NPGF.JK,0.93689924,63.0,,1.93
IKAN.JK,0.9355042,84.0,94.0,3.96
SUPA.JK,0.93305063,840.0,863.4,37.31
PSAB.JK,0.93289864,468.0,507.5,40.19
TOTL.JK,0.93242437,1055.0,1025.0,2.92
AVIA.JK,0.93023205,344.0,371.1,5.27
WIIM.JK,0.92634463,1760.0,1856.5,4.9
APIC.JK,0.92202896,1150.0,1431.1,18.53
CGAS.JK,0.9204686,175.0,168.7,1.26
RATU.JK,0.91147786,4240.0,5554.9,43.64
NCKL.JK,0.91137195,845.0,1093.1,86.26
PIPA.JK,0.90970814,121.0,130.5,8.45
TAPG.JK,0.9047194,1495.0,1828.8,90.22
PKPK.JK,0.9016354,2850.0,2491.4,6.65
NETV.JK,0.9004547,67.0,86.1,4.45
NINE.JK,0.8980683,98.0,127.3,1.99
MBMA.JK,0.8965465,476.0,661.5,187.29
DEWI.JK,0.8937779,120.0,124.7,8.55
ARKO.JK,0.8900786,5900.0,7817.5,20.92
CMNT.JK,0.8864926,805.0,775.6,13.09
RGAS.JK,0.88260806,100.0,,1.71
BOBA.JK,0.87744045,248.0,,1.33
NTBK.JK,0.8730216,77.0,,4.79
RCCC.JK,0.86891955,102.0,,1.83
MORA.JK,0.86373425,6700.0,,9.9
PACK.JK,0.85896397,308.0,,169.55
MDLA.JK,0.8524673,202.0,,2.07
FORE.JK,0.8424821,750.0,,19.3
ASLI.JK,0.8328986,240.0,,1.2
AYAM.JK,0.83099705,308.0,,12.96
NEST.JK,0.82320035,515.0,,1.28
HUMI.JK,0.81466556,147.0,,9.96
CBDK.JK,0.8108561,3930.0,,15.93
OMED.JK,0.8091141,202.0,,5.3
FUTR.JK,0.806239,183.0,232.5,3.63
AMMN.JK,0.80158156,3110.0,4758.0,543.18
TOSK.JK,0.7925507,56.0,63.4,1.04
EURO.JK,0.78811556,1745.0,2549.5,1.58
HATM.JK,0.7858,290.0,307.1,6.41
CNMA.JK,0.7857451,97.0,99.9,1.84
MSJA.JK,0.78354305,414.0,460.3,8.21
ASPR.JK,0.7787591,210.0,268.3,127.19
KAQI.JK,0.75659764,93.0,105.2,5.77
KDTN.JK,0.748451,805.0,942.6,1.59
ALII.JK,0.74414897,840.0,837.7,2.67
PGEO.JK,0.720594,900.0,977.9,20.06
RMKO.JK,0.7188965,326.0,485.0,2.92
MEDS.JK,0.6882138,94.0,77.6,19.42
