Ticker,AI_Score,Harga,MA50,Trx_Miliar
PADI.JK,149.81618,64.0,,4.4
ARCI.JK,148.36807,885.0,,28.09
DGWG.JK,146.33298,284.0,,2.72
WIFI.JK,140.96735,1620.0,,22.03
TINS.JK,140.96696,3360.0,,81.99
MINA.JK,140.39714,250.0,,10.72
ERAA.JK,139.88931,352.0,,11.43
TPIA.JK,138.29518,1765.0,,680.72
MDKA.JK,43.97877,2510.0,,88.62
WIRG.JK,43.420216,52.0,,1.59
UVCR.JK,43.198822,123.0,,16.3
TUGU.JK,43.13523,1140.0,,1.3
ICON.JK,42.27311,110.0,,5.79
RGAS.JK,41.068626,157.0,,7.97
HATM.JK,40.808758,356.0,,5.23
MIKA.JK,39.012165,1705.0,,14.17
MAPI.JK,38.903973,1520.0,,81.83
SAME.JK,38.872093,346.0,,3.52
MEDC.JK,38.647835,1055.0,,32.64
PACK.JK,38.517227,228.0,,9.61
JARR.JK,38.514637,1925.0,,2.83
KIOS.JK,37.913067,90.0,,2.65
LPPF.JK,37.726273,1480.0,,1.58
COCO.JK,37.358345,167.0,,8.64
INKP.JK,36.411804,7025.0,,42.22
HMSP.JK,36.195972,665.0,,9.09
EMDE.JK,36.141247,69.0,,3.06
HRUM.JK,35.862427,710.0,,4.23
NATO.JK,35.743553,545.0,,18.8
TOTL.JK,35.34961,1030.0,,1.22
TOWR.JK,35.049873,362.0,,17.88
INDF.JK,33.65136,6650.0,,36.04
APLN.JK,32.894062,105.0,,1.03
BBRM.JK,29.508568,109.0,,1.64
GMFI.JK,28.165205,51.0,,1.7
KRAS.JK,27.500874,192.0,,1.09
CBRE.JK,27.098183,575.0,,3.96
SMDR.JK,26.991676,270.0,,1.44
GIAA.JK,26.881138,51.0,,1.84
BUMI.JK,26.773336,135.0,,299.86
KETR.JK,26.458763,496.0,,7.62
INTP.JK,26.24673,4150.0,,8.58
IRSX.JK,25.744158,250.0,,5.98
MKAP.JK,25.38216,1190.0,,9.61
YUPI.JK,25.3726,1200.0,,1.53
BUVA.JK,25.352102,730.0,,97.69
PKPK.JK,24.862293,3160.0,,6.53
POWR.JK,24.408535,705.0,,2.98
DPUM.JK,24.405931,90.0,,1.61
GPRA.JK,23.124405,100.0,,1.93
PNBN.JK,22.195063,880.0,,4.1
UNVR.JK,21.703005,1820.0,,41.76
BAPA.JK,21.383919,306.0,236.4,5.93
CFIN.JK,20.968697,316.0,,3.0
MGRO.JK,19.974062,655.0,,1.95
TCPI.JK,19.604069,6850.0,,43.55
BNBR.JK,19.130163,87.0,,58.02
ESIP.JK,15.5041065,129.0,,8.02
SMRA.JK,15.024944,272.0,,3.98
CTTH.JK,14.376381,111.0,,2.1
VISI.JK,14.356853,875.0,,2.39
MEJA.JK,13.182445,87.0,,1.53
HOPE.JK,13.066717,130.0,,1.58
AYLS.JK,12.927263,186.0,,3.76
RBMS.JK,12.531418,55.0,,17.33
BSBK.JK,11.035728,51.0,,1.95
TOOL.JK,9.328783,60.0,,2.45
KLBF.JK,7.9937487,775.0,,60.84
FORU.JK,7.257498,2820.0,,2.27
SOCI.JK,7.1937757,316.0,,1.38
KBLV.JK,6.8837013,80.0,,2.09
GSMF.JK,6.190687,78.0,,1.21
EPAC.JK,5.808468,69.0,,32.0
PGEO.JK,2.5067549,875.0,,9.66
PTBA.JK,0.51666737,2290.0,,30.74
TAPG.JK,-2.6405597,1460.0,,10.77
TRIN.JK,-3.2073712,344.0,,1.26
DEWA.JK,-6.028388,290.0,,163.82
LAJU.JK,-7.2071133,63.0,,1.29
MTEL.JK,-8.130173,500.0,,26.1
CUAN.JK,-12.978664,580.0,,131.56
BKSL.JK,-17.206396,57.0,,4.69
LUCY.JK,-17.381094,735.0,,1.0
PANS.JK,-21.657677,1485.0,,3.43
