Ticker,AI_Score,Harga,MA50,Trx_Miliar
MBMA.JK,1.1113343,434.0,626.4,74.72
PACK.JK,1.0855548,222.0,252.1,84.13
MEDS.JK,1.0824181,70.0,81.3,8.88
ASPR.JK,1.0678245,134.0,273.2,77.18
CUAN.JK,1.0574522,675.0,1060.4,755.04
AYAM.JK,1.0507935,300.0,325.6,10.45
RCCC.JK,1.0506518,90.0,106.1,1.26
RMKO.JK,1.0500345,258.0,459.7,1.96
BUVA.JK,1.0486072,610.0,1008.5,171.13
CHEM.JK,1.0462399,58.0,88.0,1.29
ARKO.JK,1.0456215,4340.0,7719.8,25.12
DEWA.JK,1.0438275,262.0,456.1,208.33
LAPD.JK,1.043227,57.0,78.8,2.0
BRPT.JK,1.0408748,1480.0,1858.1,1157.77
BDKR.JK,1.0398434,130.0,154.4,1.51
BANK.JK,1.0387286,240.0,464.9,6.29
COIN.JK,1.0385107,675.0,1093.7,4.2
AALI.JK,1.0377129,6375.0,7454.3,40.42
SUPA.JK,1.0367887,705.0,861.0,27.22
MSTI.JK,1.0364733,1340.0,1389.5,3.02
MDIY.JK,1.0364641,835.0,858.9,1.02
DFAM.JK,1.0364459,97.0,106.7,3.74
MDKA.JK,1.0350817,2570.0,3016.2,371.1
MDIA.JK,1.033865,60.0,,10.52
ROTI.JK,1.0338167,540.0,,1.51
CDIA.JK,1.0332575,640.0,,97.72
LABS.JK,1.0331101,137.0,,1.36
LCKM.JK,1.0330139,91.0,,4.82
TAPG.JK,1.0321895,1360.0,,44.56
FUTR.JK,1.0319806,117.0,,1.87
BEEF.JK,1.031758,138.0,,1.92
SIMP.JK,1.031711,520.0,,11.42
BIPI.JK,1.0311642,137.0,,182.27
NZIA.JK,1.0293379,230.0,,49.2
BNBR.JK,1.0284376,92.0,,95.71
NSSS.JK,1.0279952,414.0,,1.83
INCO.JK,1.0278517,4570.0,,143.46
KLBF.JK,1.0276042,695.0,,52.66
KAQI.JK,1.0273389,83.0,,2.58
BKSL.JK,1.027289,58.0,,23.91
INTP.JK,1.0268564,4050.0,,23.56
FUJI.JK,1.0267718,276.0,,4.65
WIRG.JK,1.0267254,52.0,,6.02
GULA.JK,1.0262204,500.0,,19.9
SNLK.JK,1.025933,230.0,,2.9
CPIN.JK,1.0256008,3380.0,,67.48
SIDO.JK,1.0255141,364.0,,14.71
BMRI.JK,1.0252434,3840.0,,1197.84
SMRA.JK,1.024041,270.0,,6.28
JATI.JK,1.0239921,98.0,,1.38
HATM.JK,1.023328,302.0,,12.56
TLKM.JK,1.023123,2760.0,,513.98
KOTA.JK,1.0227113,82.0,,21.56
BBRI.JK,1.0223702,2740.0,,1101.49
UNVR.JK,1.0222596,1570.0,,40.9
ANTM.JK,1.0210897,2750.0,,844.08
INDY.JK,1.0210332,2000.0,,64.99
MORA.JK,1.0206666,5700.0,,2.93
BBCA.JK,1.0206493,5075.0,,2464.87
SMGR.JK,1.020296,1555.0,2110.6,26.35
ZATA.JK,1.0202206,51.0,82.5,12.86
COCO.JK,1.0198106,170.0,326.9,5.25
ICON.JK,1.0195001,110.0,118.1,3.25
ARCI.JK,1.0194632,1015.0,1397.8,53.11
TRUE.JK,1.0192672,57.0,142.0,9.31
NETV.JK,1.0192645,53.0,83.1,1.94
MSKY.JK,1.019228,58.0,78.9,4.74
MAIN.JK,1.0190994,725.0,910.8,1.95
PRDA.JK,1.0188109,2360.0,2449.1,4.32
BTPS.JK,1.0186867,855.0,997.0,7.16
ASII.JK,1.0180237,4570.0,5723.3,940.23
STAA.JK,1.0173731,905.0,1104.7,8.06
GOLF.JK,1.0172461,137.0,184.3,1.31
MSJA.JK,1.0166491,392.0,460.7,4.66
KIJA.JK,1.0162511,116.0,167.4,8.03
PYFA.JK,1.0161548,180.0,306.7,4.5
NCKL.JK,1.0161129,785.0,1038.7,65.39
LPKR.JK,1.0160089,62.0,79.0,3.91
ESIP.JK,1.0158936,97.0,122.1,3.43
ESTI.JK,1.0157604,123.0,161.7,2.19
MOLI.JK,1.01572,206.0,251.6,1.35
TINS.JK,1.0156329,3150.0,3529.0,238.55
DOOH.JK,1.0155871,98.0,148.7,4.37
SSMS.JK,1.0154806,700.0,1160.9,21.97
IRSX.JK,1.015466,242.0,414.5,25.64
PTRO.JK,1.0153164,3650.0,4966.7,585.21
AVIA.JK,1.0152994,302.0,363.3,5.49
VISI.JK,1.015035,1030.0,745.3,7.39
UNTR.JK,1.0144577,21250.0,,147.32
PADI.JK,1.0143334,68.0,,20.26
MEDC.JK,1.0143281,1205.0,,103.19
DMAS.JK,1.013505,148.0,,23.79
BMTR.JK,1.0135007,111.0,,8.44
BULL.JK,1.0134792,298.0,,102.59
GTSI.JK,1.0132065,109.0,,6.61
PWON.JK,1.0130172,266.0,,18.22
KUAS.JK,1.0129658,86.0,,19.55
LPPF.JK,1.0128796,1500.0,,3.76
MIKA.JK,1.0128212,1525.0,,17.88
NTBK.JK,1.0125142,51.0,80.4,2.64
ARNA.JK,1.0123808,410.0,476.7,2.88
PMUI.JK,1.0123599,68.0,90.9,2.92
UVCR.JK,1.0121533,169.0,186.0,20.19
MIDI.JK,1.0120671,282.0,317.0,18.75
RSCH.JK,1.0117918,274.0,292.6,5.57
PNBN.JK,1.0115719,855.0,977.9,7.84
RBMS.JK,1.0115306,53.0,62.2,9.39
TKIM.JK,1.0113759,4720.0,7976.1,72.31
DKFT.JK,1.0109693,570.0,,8.13
PPRE.JK,1.0106491,76.0,,2.54
DAAZ.JK,1.0102222,1840.0,,2.63
RLCO.JK,1.0100688,2460.0,,2.32
CBDK.JK,1.0100617,3280.0,,14.47
BSDE.JK,1.0100516,560.0,,13.92
PNIN.JK,1.0097481,670.0,,1.6
TOBA.JK,1.0095638,346.0,,5.03
CTRA.JK,1.0095062,555.0,,10.69
ALII.JK,1.0094397,745.0,,6.4
GIAA.JK,1.0091162,51.0,,4.77
ASGR.JK,1.0090778,1395.0,,1.63
FORE.JK,1.0090082,645.0,,7.75
CYBR.JK,1.008944,550.0,,12.81
DEFI.JK,1.0088586,95.0,,3.88
HEAL.JK,1.0085104,800.0,,13.02
BEST.JK,1.0083873,88.0,,1.01
IMJS.JK,1.0077786,127.0,,1.07
MGLV.JK,1.0076156,8200.0,,3.25
ELSA.JK,1.0075388,575.0,,14.57
AHAP.JK,1.00752,68.0,,1.42
NOBU.JK,1.0071888,444.0,,1.35
CSMI.JK,1.0068372,72.0,,1.22
TCPI.JK,0.9898269,9300.0,,36.61
KRYA.JK,0.989556,55.0,,2.21
ASSA.JK,0.9895302,550.0,,7.87
HRUM.JK,0.98940367,680.0,,7.43
ASHA.JK,0.9892689,52.0,,1.72
AGRO.JK,0.98911744,142.0,,1.39
MPOW.JK,0.98889005,108.0,,4.67
BEER.JK,0.98887646,88.0,,6.71
WGSH.JK,0.9888609,141.0,,1.26
BBKP.JK,0.98886055,52.0,,8.91
MARK.JK,0.9882281,790.0,,15.16
CTTH.JK,0.9882175,112.0,,1.29
SSIA.JK,0.9880265,1525.0,,33.66
ULTJ.JK,0.98798025,1290.0,,6.85
MYOR.JK,0.987922,1690.0,,15.29
SGER.JK,0.9877403,240.0,,1.03
MTEL.JK,0.98750997,498.0,,9.6
RMKE.JK,0.987303,2060.0,,83.94
PKPK.JK,0.9870753,2680.0,,3.55
APLI.JK,0.9869181,338.0,,1.42
HMSP.JK,0.98691314,630.0,,13.37
ITMG.JK,0.9868475,21900.0,,89.64
KJEN.JK,0.9867614,112.0,,11.51
APIC.JK,0.98660874,515.0,,13.12
BBTN.JK,0.9860548,1140.0,,15.86
FIRE.JK,0.98587286,91.0,,1.2
ADRO.JK,0.98575425,2240.0,,162.54
MLPL.JK,0.984217,73.0,,2.39
AADI.JK,0.9831784,7575.0,,159.46
KETR.JK,0.98315585,560.0,,44.02
BSSR.JK,0.9831174,3890.0,,1.86
PANI.JK,0.9825448,5800.0,,45.41
BSML.JK,0.98243666,396.0,,6.07
HBAT.JK,0.9822416,406.0,,1.31
ISAT.JK,0.98202384,1880.0,,37.12
JMAS.JK,0.9813144,258.0,,1.94
TBLA.JK,0.98070604,560.0,,2.21
RISE.JK,0.98025805,810.0,,1.22
CMRY.JK,0.97997296,4270.0,,17.99
APLN.JK,0.9797712,132.0,,2.87
BRIS.JK,0.979752,1765.0,,28.19
MBSS.JK,0.97954047,2300.0,,8.15
PIPA.JK,0.9794474,110.0,,2.35
JPFA.JK,0.9790708,1935.0,,64.66
CLEO.JK,0.97902083,358.0,,2.54
DATA.JK,0.9780893,1300.0,,2.65
OASA.JK,0.9780472,256.0,,16.07
VICI.JK,0.9779254,505.0,,1.2
BJTM.JK,0.9778968,500.0,,9.4
DRMA.JK,0.9769829,975.0,,1.8
SCMA.JK,0.97673243,193.0,,10.21
WIIM.JK,0.97654396,1400.0,,4.66
FILM.JK,0.97618043,1780.0,,7.86
WIFI.JK,0.9758051,1445.0,,100.43
VKTR.JK,0.9756876,605.0,,41.78
MAPA.JK,0.97521204,570.0,,13.12
SRTG.JK,0.97510904,1375.0,,6.21
FPNI.JK,0.9741564,284.0,,1.05
ADES.JK,0.97396636,21300.0,,1.69
AMMN.JK,0.97371566,3290.0,,1103.74
EXCL.JK,0.9730033,2650.0,,32.21
TUGU.JK,0.9729003,1060.0,,3.15
GJTL.JK,0.9724432,1050.0,,9.46
NINE.JK,0.97234714,66.0,,1.9
HEXA.JK,0.97231007,4220.0,,1.01
SMLE.JK,0.97223365,79.0,,1.86
BDMN.JK,0.97187316,4200.0,,32.69
MUTU.JK,0.9713758,117.0,,5.05
INDF.JK,0.970613,6050.0,,72.08
JTPE.JK,0.96987283,590.0,,1.79
PGAS.JK,0.966924,1520.0,,84.46
SMDR.JK,0.96685946,268.0,,3.29
BBNI.JK,0.9663954,3210.0,,264.28
DEWI.JK,0.96633214,113.0,,7.81
ERAA.JK,0.9659919,330.0,,14.64
RATU.JK,0.9636213,4060.0,,42.31
DPUM.JK,0.96342266,176.0,,1.78
IATA.JK,0.9610897,57.0,,3.93
MAHA.JK,0.9604037,127.0,,1.36
UDNG.JK,0.95778954,1170.0,,2.5
KOCI.JK,0.9556095,81.0,,2.08
NAYZ.JK,0.9555689,66.0,,1.45
CMNT.JK,0.9535513,775.0,,13.95
SMIL.JK,0.94215053,260.0,,3.9
MMIX.JK,0.93959,750.0,,34.18
DSSA.JK,0.93706584,610.0,,731.72
NEST.JK,0.93672496,492.0,,1.7
GRIA.JK,0.92814523,132.0,,1.68
MAPI.JK,0.9193681,1485.0,,107.95
