Ticker,AI_Score,Harga,MA50,Trx_Miliar
NINE.JK,0.9816914,90.0,,1.06
MBSS.JK,0.9812823,2330.0,,3.76
TBIG.JK,0.98068374,1460.0,,1.14
IATA.JK,0.98012066,69.0,,3.61
MTEL.JK,0.9790311,500.0,,5.34
PANI.JK,0.9788891,7300.0,,23.51
PTBA.JK,0.97878236,2760.0,,32.05
SRAJ.JK,0.97872704,13000.0,,1.21
PACK.JK,0.9783625,302.0,,32.84
SRTG.JK,0.97783524,1560.0,,3.1
BBNI.JK,0.9776224,3760.0,,195.98
DEFI.JK,0.97694707,129.0,,2.71
BUKA.JK,0.9760006,125.0,,10.28
SMSM.JK,0.9754556,1710.0,,1.08
SCMA.JK,0.97488725,230.0,,2.84
PPGL.JK,0.9738053,226.0,,3.04
MAPI.JK,0.9730263,1485.0,,79.06
CMNT.JK,0.97223556,800.0,,7.43
MDKA.JK,0.9721201,2640.0,,116.74
SUPA.JK,0.970979,870.0,,8.19
INET.JK,0.97081554,224.0,,16.08
DRMA.JK,0.97063035,975.0,,1.62
FILM.JK,0.96907246,2170.0,,8.58
RLCO.JK,0.9683025,2580.0,,1.2
PGEO.JK,0.95963895,860.0,,10.64
DOOH.JK,0.9593104,142.0,,1.67
TPIA.JK,0.9584946,1900.0,,2039.14
BSML.JK,0.9578032,412.0,,3.02
NSSS.JK,0.9535419,464.0,,1.02
MSJA.JK,0.9507898,408.0,,2.51
BEER.JK,0.94225425,112.0,,2.13
COIN.JK,0.9400422,825.0,,2.2
IRSX.JK,0.93735117,374.0,,12.01
HUMI.JK,0.9320094,136.0,,2.99
CBRE.JK,0.930521,800.0,,10.29
OMED.JK,0.9262216,206.0,,4.47
MORA.JK,0.9182659,6850.0,,1.89
ELPI.JK,0.91558564,1495.0,,2.38
DSSA.JK,0.9102129,615.0,,427.91
LCKM.JK,0.9026264,118.0,,3.42
SMIL.JK,0.87353563,262.0,,1.16
