Ticker,AI_Score,Harga,MA50,Trx_Miliar
TKIM.JK,16.049738,5700.0,,16.35
ESSA.JK,15.952565,625.0,,34.0
PANS.JK,15.939255,1845.0,,2.18
GULA.JK,15.758918,620.0,,25.43
GRIA.JK,15.691102,111.0,,1.46
MAPA.JK,15.003618,630.0,,21.03
BEEF.JK,14.948168,134.0,,3.94
FUTR.JK,14.164099,155.0,,4.38
MDKA.JK,13.933239,2730.0,,108.47
MYOR.JK,13.786972,1855.0,,10.93
MEDS.JK,13.674195,69.0,,1.25
JTPE.JK,13.637018,590.0,,1.01
MORA.JK,13.480379,7275.0,,9.67
WIIM.JK,13.447634,1655.0,,1.41
SAME.JK,13.023737,368.0,,1.04
KOTA.JK,11.841511,92.0,,25.21
WBSA.JK,11.517879,690.0,,17.35
RMKE.JK,10.04488,2210.0,,24.35
RALS.JK,9.831226,366.0,,1.89
BDKR.JK,9.341778,136.0,,2.8
SCMA.JK,8.977367,200.0,,18.15
BBNI.JK,8.818953,3240.0,,212.11
KAQI.JK,8.185105,82.0,,1.99
LAJU.JK,7.622321,61.0,,7.46
IMPC.JK,7.2383423,1345.0,,25.42
HUMI.JK,6.547366,113.0,,3.16
RBMS.JK,5.411529,75.0,,11.81
BJTM.JK,4.2357645,505.0,,1.83
SMSM.JK,4.147661,1600.0,,2.99
CPIN.JK,3.8577127,3140.0,,30.13
BANK.JK,3.1782784,264.0,,28.73
DEFI.JK,2.3755074,105.0,,4.13
AMRT.JK,1.4648557,1455.0,,87.71
BSML.JK,0.6813669,488.0,,8.19
MUTU.JK,-0.6232357,110.0,,1.01
BMTR.JK,-0.95831966,113.0,,2.77
CTRA.JK,-1.1765738,555.0,,13.17
COCO.JK,-8.667576,174.0,,4.02
PADI.JK,-9.537067,64.0,,6.05
RGAS.JK,-31.045689,185.0,,11.17
