Ticker,AI_Score,Harga,MA50,Trx_Miliar
PURI.JK,1.0084844,132.0,,0.19
IMJS.JK,1.0083815,137.0,,0.29
ABMM.JK,1.0083579,2360.0,,0.71
SPTO.JK,1.0081412,550.0,,0.31
INAI.JK,1.0076183,140.0,,0.15
SNLK.JK,1.00753,220.0,,2.54
TKIM.JK,1.0073762,5700.0,,16.34
CPIN.JK,1.0073453,3170.0,,29.8
GOLF.JK,1.006875,160.0,,0.29
SAME.JK,1.0065054,370.0,,1.04
JAWA.JK,1.0064735,117.0,,2.56
TCPI.JK,1.0062238,7125.0,,39.33
SSIA.JK,1.0062169,1510.0,,15.85
GMFI.JK,0.97714895,52.0,,2.04
BBRI.JK,0.97712785,2820.0,,727.69
AGII.JK,0.97701716,2600.0,,0.33
CBRE.JK,0.9769607,620.0,,3.97
INDY.JK,0.97688323,1820.0,,33.31
UNVR.JK,0.9768647,1735.0,,29.29
SILO.JK,0.97665536,2140.0,,0.27
BHAT.JK,0.97629035,1890.0,,0.15
ADRO.JK,0.97588295,2260.0,,53.09
SULI.JK,0.97583944,79.0,,0.22
LAND.JK,0.9756939,52.0,,1.23
BIRD.JK,0.97569275,1680.0,,3.52
PPGL.JK,0.9756579,173.0,,0.13
TIRT.JK,0.9756214,690.0,,0.53
TOOL.JK,0.9754029,64.0,,7.96
PNIN.JK,0.9753628,745.0,,0.11
PTBA.JK,0.9750139,2350.0,,47.42
VICI.JK,0.9749148,590.0,,0.33
ASRI.JK,0.97490287,107.0,,0.47
BAJA.JK,0.9748521,154.0,,0.19
MAPA.JK,0.9747801,635.0,,20.36
PTPS.JK,0.97476536,122.0,,0.2
GWSA.JK,0.97448385,117.0,,0.26
RSCH.JK,0.9743277,310.0,,4.86
NTBK.JK,0.9740688,54.0,,1.24
SSMS.JK,0.9739329,740.0,,9.36
MBMA.JK,0.9739028,488.0,,68.05
PYFA.JK,0.9737669,190.0,,1.55
BNLI.JK,0.97369134,2500.0,,0.26
NAYZ.JK,0.9734989,62.0,,0.41
OILS.JK,0.9733665,165.0,,2.18
TPIA.JK,0.97293544,1780.0,,951.19
HEAL.JK,0.972811,850.0,,6.17
PTRO.JK,0.9727927,3820.0,,124.41
SMMT.JK,0.9727578,1755.0,,0.1
CSRA.JK,0.9724841,750.0,,0.11
ARNA.JK,0.9723427,440.0,,1.49
CEKA.JK,0.97219205,2150.0,,0.68
KLBF.JK,0.972175,790.0,,91.04
VERN.JK,0.9719988,139.0,,0.81
SURE.JK,0.97192985,2810.0,,0.69
TSPC.JK,0.9713272,2480.0,,1.29
HEXA.JK,0.9713072,4540.0,,1.12
AYAM.JK,0.97128963,342.0,,11.86
CITA.JK,0.9710806,3020.0,,0.23
KIJA.JK,0.9710209,115.0,,3.99
KEEN.JK,0.97086,830.0,,6.31
DOID.JK,0.97067046,204.0,,0.38
HDFA.JK,0.97026044,92.0,,0.37
INDX.JK,0.97017866,59.0,,0.66
TLKM.JK,0.969634,2410.0,,371.3
SCCO.JK,0.96958154,2170.0,,0.13
HAJJ.JK,0.96956706,104.0,,0.79
BBSS.JK,0.96928394,93.0,,0.13
PEGE.JK,0.9692784,110.0,,0.46
LEAD.JK,0.9690131,95.0,,23.99
PAMG.JK,0.96889096,52.0,,0.64
RLCO.JK,0.9687747,3330.0,,2.52
IPCM.JK,0.96869844,330.0,,0.39
CBDK.JK,0.96850115,3330.0,,4.35
PNBN.JK,0.9681286,890.0,,3.27
TOTO.JK,0.9681045,232.0,240.7,0.11
VKTR.JK,0.96806824,535.0,774.9,12.62
GPRA.JK,0.96792454,100.0,108.0,2.97
ENRG.JK,0.96773744,1090.0,1528.1,56.06
MUTU.JK,0.96769667,110.0,106.3,1.0
ADMR.JK,0.96741295,1340.0,1646.0,31.39
PRDA.JK,0.9671389,2480.0,2480.1,1.53
ADMF.JK,0.9670688,8025.0,8369.0,0.26
BOBA.JK,0.9667637,308.0,274.5,0.2
LRNA.JK,0.9665757,178.0,192.1,0.13
ITMG.JK,0.9664619,22025.0,23761.0,29.4
SGER.JK,0.9663609,364.0,355.3,1.24
CRAB.JK,0.966338,212.0,210.4,0.2
GULA.JK,0.96610284,620.0,465.2,25.42
SRTG.JK,0.9658839,1460.0,1554.2,1.99
OASA.JK,0.9658801,250.0,336.8,12.92
MIDI.JK,0.96578914,284.0,300.5,1.07
SOFA.JK,0.96539545,206.0,354.8,0.85
PKPK.JK,0.96534115,2800.0,,2.95
LPKR.JK,0.96508825,57.0,,2.75
CGAS.JK,0.9650073,144.0,,0.34
HATM.JK,0.9648997,372.0,,7.45
BYAN.JK,0.9644626,11775.0,,3.71
SGRO.JK,0.9640587,2950.0,,0.29
TMPO.JK,0.9639928,104.0,,0.68
TUGU.JK,0.96367896,1165.0,,3.88
TOSK.JK,0.9635335,58.0,,0.27
HRTA.JK,0.9635113,1765.0,,15.9
FOLK.JK,0.96317506,168.0,,0.89
PTMP.JK,0.9630341,54.0,,0.53
DKFT.JK,0.96253455,650.0,,3.14
MDIA.JK,0.9623854,61.0,,5.65
VISI.JK,0.9621096,865.0,,1.8
SUPA.JK,0.9620666,500.0,,16.21
CLEO.JK,0.961588,372.0,,0.77
BBRM.JK,0.9612409,93.0,,0.21
BMRI.JK,0.9611746,3910.0,,801.95
LUCY.JK,0.9606922,925.0,,1.27
GLVA.JK,0.9599854,286.0,,0.11
WINS.JK,0.9598929,520.0,,0.95
STRK.JK,0.9597523,68.0,,3.23
SHIP.JK,0.9597135,1845.0,,0.13
ASGR.JK,0.9593365,1495.0,,0.74
SOCI.JK,0.9592445,312.0,,2.26
PART.JK,0.95908874,100.0,,0.77
ALII.JK,0.95861435,730.0,,0.73
MEDC.JK,0.9582343,1065.0,,36.95
MEDS.JK,0.9580143,69.0,,1.24
FPNI.JK,0.95796454,356.0,,0.93
INKP.JK,0.9573862,7225.0,,27.17
KUAS.JK,0.9572062,87.0,,1.64
GSMF.JK,0.9571693,77.0,,0.29
DOOH.JK,0.95715404,115.0,,1.44
BKSL.JK,0.9571476,60.0,,6.26
CHEM.JK,0.9570019,57.0,,0.56
CYBR.JK,0.95685637,640.0,,10.81
PPRE.JK,0.9566806,103.0,,16.77
TMAS.JK,0.9565296,112.0,,0.14
KRYA.JK,0.956475,55.0,,1.02
BRIS.JK,0.95592487,1735.0,,15.9
BIPI.JK,0.9552521,122.0,,64.07
ESTI.JK,0.9549909,117.0,,0.23
YELO.JK,0.9549008,68.0,,4.33
DEWA.JK,0.9545134,300.0,,181.99
AUTO.JK,0.95421636,2380.0,,1.84
PGAS.JK,0.9541998,1505.0,,24.24
BJBR.JK,0.95415103,755.0,,0.88
CLPI.JK,0.9540765,1465.0,,1.89
ISAT.JK,0.9539258,1755.0,1980.3,33.84
CENT.JK,0.9539256,74.0,88.0,0.2
BIPP.JK,0.95375395,54.0,70.4,0.33
BUKK.JK,0.9532246,1155.0,1081.2,0.15
BABY.JK,0.9529052,169.0,206.3,0.59
RAAM.JK,0.9524677,216.0,209.4,0.15
YPAS.JK,0.9523681,600.0,940.4,0.15
JPFA.JK,0.95212525,1955.0,2306.4,36.36
GRIA.JK,0.9517588,111.0,116.7,1.43
TPMA.JK,0.9516925,422.0,493.6,0.74
KAQI.JK,0.9511868,82.0,102.2,1.98
CMRY.JK,0.9511859,4510.0,4516.9,4.68
COCO.JK,0.9500981,174.0,282.6,4.01
KLAS.JK,0.9494386,67.0,76.0,0.2
ROCK.JK,0.9488753,1790.0,2097.0,0.1
LSIP.JK,0.9485261,1315.0,1432.5,8.93
PANS.JK,0.9480375,1845.0,1738.0,2.14
ASII.JK,0.9477668,4740.0,5391.9,259.44
SMBR.JK,0.94775534,149.0,180.9,0.39
ANTM.JK,0.94703674,2680.0,3116.7,350.34
BNGA.JK,0.9460729,1565.0,1634.2,2.04
UNSP.JK,0.9460429,220.0,299.4,0.52
CBUT.JK,0.9448441,665.0,720.8,0.16
MGNA.JK,0.94472784,98.0,127.1,0.56
PADA.JK,0.944273,101.0,144.5,1.17
BDKR.JK,0.943904,139.0,146.2,2.79
POWR.JK,0.94367635,705.0,697.3,1.62
DGNS.JK,0.94348943,232.0,249.0,0.16
UNIQ.JK,0.94238424,95.0,114.1,0.18
AKRA.JK,0.9423266,1285.0,,23.58
DKHH.JK,0.94131577,59.0,,3.15
MGLV.JK,0.94128746,8375.0,,2.01
AREA.JK,0.9410603,222.0,,0.18
CTTH.JK,0.9409981,117.0,,3.53
RGAS.JK,0.9402087,191.0,,11.08
ASLI.JK,0.94013333,208.0,,0.3
BLES.JK,0.94011414,142.0,,0.14
JGLE.JK,0.9397681,51.0,,8.43
TRON.JK,0.93868446,91.0,,1.06
TAPG.JK,0.93850154,1500.0,,13.33
ERAL.JK,0.9379375,272.0,,0.7
ENAK.JK,0.9377508,302.0,,0.6
YUPI.JK,0.9370365,1470.0,,1.25
TEBE.JK,0.93674994,980.0,,0.69
GHON.JK,0.9358572,1610.0,,0.21
AHAP.JK,0.93502855,84.0,,0.57
KING.JK,0.93498755,292.0,,0.3
ELSA.JK,0.93400896,535.0,,10.48
JATI.JK,0.93345976,94.0,,1.71
TLDN.JK,0.9333682,505.0,,0.26
IRSX.JK,0.9328836,250.0,,7.61
VAST.JK,0.93197805,117.0,,0.17
SIDO.JK,0.93097466,366.0,,4.58
BBCA.JK,0.93096864,6075.0,,917.06
PIPA.JK,0.93040985,103.0,,4.77
SMAR.JK,0.92894745,4800.0,,0.24
PPRI.JK,0.92822033,140.0,,0.15
TINS.JK,0.92804897,3470.0,,140.8
ARCI.JK,0.9245329,905.0,,43.26
FORU.JK,0.9233344,2760.0,,1.95
MMIX.JK,0.9219851,765.0,,8.24
BAIK.JK,0.92179835,585.0,,22.63
YOII.JK,0.91963446,88.0,,0.99
MHKI.JK,0.9181338,116.0,,0.15
EURO.JK,0.91761905,1665.0,,1.03
UNTR.JK,0.9124514,21950.0,,100.38
APIC.JK,0.91017705,610.0,,20.72
RMKE.JK,0.90422434,2220.0,,24.33
FORE.JK,0.9038567,625.0,,3.15
ASPR.JK,0.89442146,152.0,,9.9
