Ticker,AI_Score,Harga,MA50,Trx_Miliar
BSBK.JK,70.895546,53.0,,2.03
APEX.JK,68.54439,134.0,,1.47
CPRO.JK,66.95781,51.0,,4.66
LAJU.JK,65.05867,59.0,,1.78
MEJA.JK,64.87478,83.0,,1.19
OILS.JK,64.24301,187.0,,5.6
MYOR.JK,63.91275,1770.0,,12.36
FUTR.JK,62.526733,162.0,,3.58
MAPI.JK,62.235535,1500.0,,149.77
PAMG.JK,62.02668,57.0,,2.28
IATA.JK,61.958637,63.0,,5.47
GRIA.JK,60.735043,110.0,,3.61
BKSL.JK,58.196556,67.0,,15.56
KBLV.JK,56.698624,96.0,,4.25
NSSS.JK,56.505035,515.0,,9.98
SRAJ.JK,56.094135,10375.0,,1.83
TEBE.JK,55.639927,1070.0,,1.47
JARR.JK,54.37133,2010.0,,7.51
IRSX.JK,53.635315,282.0,,20.68
CUAN.JK,53.353344,695.0,,551.9
YELO.JK,52.33178,73.0,,7.21
LAND.JK,49.137386,57.0,,1.81
EPAC.JK,48.574673,58.0,,1.51
SMRA.JK,48.25054,310.0,,8.33
TAMA.JK,46.308483,160.0,,1.84
VISI.JK,45.272907,1170.0,,7.12
SPTO.JK,41.18631,565.0,,1.07
ENZO.JK,37.09677,71.0,,1.03
PTBA.JK,36.732056,2590.0,,93.98
BNBR.JK,29.444138,114.0,,209.18
TPMA.JK,27.21898,418.0,,2.76
TOOL.JK,26.12132,58.0,,4.66
KETR.JK,20.516338,540.0,,40.86
GZCO.JK,19.447338,152.0,,1.8
TRIN.JK,18.095997,442.0,,4.26
TAPG.JK,15.681546,1475.0,,35.38
MTEL.JK,-39.496563,500.0,,12.36
LAPD.JK,-40.20594,64.0,,2.27
NTBK.JK,-56.28096,61.0,,1.87
LUCY.JK,-57.115967,1665.0,,1.14
