Ticker,AI_Score,Harga,MA50,Trx_Miliar
DAAZ.JK,0.99193525,1685.0,,1.74
EMAS.JK,0.99173605,6900.0,,179.22
AADI.JK,0.9917259,8050.0,,131.16
LPPF.JK,0.9917074,1540.0,,3.26
ESTI.JK,0.99160206,116.0,,1.06
ENZO.JK,0.99156487,60.0,,1.14
ARNA.JK,0.99025494,416.0,,1.55
MBSS.JK,0.9901233,2390.0,,4.61
SCMA.JK,0.99005896,194.0,,9.34
HRUM.JK,0.9899441,710.0,,9.37
TCPI.JK,0.9897191,9600.0,,52.51
MTEL.JK,0.9896342,500.0,,9.52
ABMM.JK,0.9895654,2300.0,,2.55
BREN.JK,0.989446,4040.0,,261.94
KUAS.JK,0.9894246,91.0,,5.32
CBDK.JK,0.9890285,3320.0,,11.95
PADA.JK,0.98893464,108.0,,2.62
SPTO.JK,0.98891765,535.0,,1.33
TBIG.JK,0.98854625,1470.0,,3.81
ADMR.JK,0.98848045,1465.0,,81.36
PTPP.JK,0.9881825,199.0,,1.21
DPUM.JK,0.98787755,116.0,,1.45
ISAT.JK,0.9873837,1895.0,,55.64
RMKE.JK,0.9872021,2060.0,,39.77
ASSA.JK,0.9866421,595.0,,7.09
HMSP.JK,0.98639363,595.0,,11.73
APLN.JK,0.9860234,120.0,,2.19
ERAA.JK,0.9860128,354.0,,13.18
BBTN.JK,0.98509127,1185.0,,26.39
SMDR.JK,0.9849883,274.0,,3.25
CLEO.JK,0.9846177,376.0,,2.72
SGER.JK,0.9833014,360.0,,4.53
SRTG.JK,0.98291975,1390.0,,7.23
DGWG.JK,0.98261607,294.0,,3.71
BRIS.JK,0.98237425,1795.0,,52.26
TRON.JK,0.98172516,71.0,,1.05
TBLA.JK,0.9817224,580.0,,1.22
DEWI.JK,0.9811345,117.0,,9.16
FILM.JK,0.9810984,1775.0,,12.08
PGAS.JK,0.9809925,1500.0,,98.61
HATM.JK,0.980798,320.0,,5.03
LCKM.JK,0.9802701,153.0,,20.22
BABY.JK,0.98014975,234.0,,1.87
MNCN.JK,0.97920495,210.0,,5.9
BFIN.JK,0.9791838,665.0,,12.61
DRMA.JK,0.97876394,935.0,,1.02
CDIA.JK,0.97781026,655.0,,68.14
PIPA.JK,0.97681135,100.0,,1.52
EXCL.JK,0.97676593,2610.0,,25.74
MSIN.JK,0.976359,510.0,,33.87
YOII.JK,0.9749087,86.0,,1.57
MLBI.JK,0.97480863,6000.0,,3.34
KRYA.JK,0.9744397,56.0,,2.54
RISE.JK,0.9741191,1300.0,,1.02
VISI.JK,0.97311884,1200.0,,7.0
NZIA.JK,0.97296214,168.0,,22.26
WGSH.JK,0.97219086,114.0,,1.16
RATU.JK,0.9704259,4540.0,,53.08
MPMX.JK,0.9702769,925.0,,18.48
CHEM.JK,0.9696066,59.0,,1.31
ALII.JK,0.96577835,785.0,,1.37
GULA.JK,0.9619477,555.0,,23.68
CMNT.JK,0.9601962,815.0,,15.89
RGAS.JK,0.9336997,150.0,,9.71
GRIA.JK,0.92693514,109.0,,17.09
TPIA.JK,0.901666,1785.0,,3448.68
DSSA.JK,0.8968004,730.0,,670.21
