Ticker,AI_Score,Harga,MA50,Trx_Miliar
PGEO.JK,1.0398093,825.0,,20.12
AMMN.JK,1.0393946,3060.0,,539.14
CNMA.JK,1.0370669,88.0,,1.07
ASPR.JK,1.0364362,165.0,,65.03
CPIN.JK,1.0361123,3260.0,,48.53
NINE.JK,1.0344584,79.0,,1.48
MARK.JK,1.0322359,790.0,,18.65
MEDS.JK,1.031727,69.0,,2.55
AYAM.JK,1.0292685,332.0,,13.15
MTEL.JK,1.0290256,500.0,,9.52
HATM.JK,1.0287348,320.0,,5.03
ISAT.JK,1.0282246,1895.0,,55.64
DRMA.JK,1.026755,935.0,,1.02
BSML.JK,1.0265908,402.0,,7.44
PNBN.JK,1.0235561,915.0,,6.13
PNLF.JK,1.022799,206.0,,17.34
SMRA.JK,1.022108,290.0,,6.85
BIRD.JK,1.0219927,1520.0,,2.18
PTPP.JK,1.0219523,199.0,,1.21
ULTJ.JK,1.0219077,1320.0,,8.2
NIKL.JK,1.0217576,179.0,,7.08
ADES.JK,1.0215228,21900.0,,1.45
BBYB.JK,1.0214255,226.0,,6.31
KEEN.JK,1.0212669,810.0,,8.45
MAPA.JK,1.0209578,565.0,,12.34
KLBF.JK,1.0209152,725.0,,50.47
BRIS.JK,1.0204266,1795.0,,52.26
VISI.JK,1.0204247,1200.0,,7.0
CTRA.JK,1.0201474,580.0,,10.68
INDO.JK,1.0200119,164.0,,6.15
DPUM.JK,1.0193712,116.0,,1.45
CSMI.JK,1.0191351,70.0,,1.25
SMIL.JK,1.0187815,240.0,,2.19
BMRI.JK,1.018424,4250.0,,1498.9
MORA.JK,1.0183021,6325.0,,2.21
MYOR.JK,1.0171803,1645.0,,10.77
KRYA.JK,1.016952,56.0,,2.54
MGRO.JK,1.0165328,680.0,,2.84
DEFI.JK,1.0160086,116.0,,10.47
JATI.JK,1.0158523,90.0,,1.29
ASRI.JK,1.0158105,107.0,,1.36
MLPL.JK,1.0157204,77.0,,2.02
BTPS.JK,1.0154904,935.0,,6.8
CYBR.JK,1.0147187,580.0,,17.42
GJTL.JK,1.0145643,1075.0,,5.28
KRAS.JK,1.0145615,195.0,,1.43
BEEF.JK,1.0145358,152.0,,1.28
FUJI.JK,1.0141221,270.0,,4.33
