Ticker,AI_Score,Harga,MA50,Trx_Miliar
SMIL.JK,1.0486095,232.0,,3.03
CYBR.JK,1.0403994,570.0,,16.0
ASPR.JK,1.0388767,163.0,,64.18
SNLK.JK,1.0388052,240.0,,3.12
AYAM.JK,1.0386311,330.0,,12.33
ADES.JK,1.036159,21800.0,,1.53
ISAT.JK,1.0354338,1815.0,,41.33
MEDS.JK,1.035099,70.0,,2.8
NINE.JK,1.0349246,72.0,,1.18
NIKL.JK,1.034523,187.0,,6.7
IRSX.JK,1.0342033,280.0,,27.97
MORA.JK,1.0332856,6000.0,,2.15
GJTL.JK,1.0322773,1070.0,,6.81
VISI.JK,1.0311202,1025.0,,4.48
BNGA.JK,1.0294493,1545.0,,12.19
DATA.JK,1.0293466,1430.0,,3.12
KEEN.JK,1.0292425,785.0,,8.6
AMMN.JK,1.0289305,3310.0,,645.08
KRYA.JK,1.0288122,57.0,,2.61
KAQI.JK,1.0283623,88.0,,2.33
MARK.JK,1.0274868,795.0,,18.51
HATM.JK,1.0270929,320.0,,6.33
EXCL.JK,1.0270449,2540.0,,32.58
YELO.JK,1.0267966,68.0,,3.76
IPCC.JK,1.0267619,1200.0,,2.06
BEEF.JK,1.0267179,156.0,,1.41
INET.JK,1.0265312,196.0,,47.53
PIPA.JK,1.0249927,108.0,,1.54
SSIA.JK,1.0247376,1525.0,,33.58
DRMA.JK,1.0235463,940.0,,1.29
AUTO.JK,1.0227932,2410.0,,7.75
BSML.JK,1.0226011,392.0,,6.79
HUMI.JK,1.0223345,116.0,,11.44
MBSS.JK,1.0214202,2250.0,,5.66
WIRG.JK,1.0214102,58.0,,6.82
KLAS.JK,1.0213039,68.0,,1.46
AKRA.JK,1.0212626,1240.0,,37.7
MAPA.JK,1.0206193,550.0,,12.83
NISP.JK,1.0205023,1205.0,,11.72
PYFA.JK,1.0202814,199.0,,4.19
MTEL.JK,1.0196671,498.0,,8.72
OASA.JK,1.0181218,246.0,,17.69
PNBN.JK,1.0180761,930.0,,8.02
