Ticker,AI_Score,Harga,MA50,Trx_Miliar
VKTR.JK,1.1121594,630.0,,53.16
MAPI.JK,1.1084406,1490.0,,97.52
AMRT.JK,1.0789273,1370.0,,142.06
KOCI.JK,1.0695707,84.0,,1.74
ASGR.JK,1.0663562,1410.0,,1.37
DEWA.JK,1.0662805,302.0,,277.78
CBRE.JK,1.0634091,700.0,,18.67
UDNG.JK,1.0624654,1275.0,,2.06
BIPI.JK,1.0612353,147.0,,203.43
BUVA.JK,1.0591596,715.0,,151.21
KAQI.JK,1.059103,88.0,,2.33
SMIL.JK,1.058388,232.0,,3.03
BRPT.JK,1.057979,1760.0,,697.96
NSSS.JK,1.0572188,398.0,,2.56
WBSA.JK,1.0567755,725.0,,32.51
HRTA.JK,1.0565835,2080.0,,26.55
PSKT.JK,1.0530454,188.0,,5.68
PKPK.JK,1.052134,2660.0,,3.37
TINS.JK,1.0520321,3340.0,,244.55
ENRG.JK,1.0519614,1355.0,,99.75
TOTL.JK,1.0505135,1020.0,,5.14
PTRO.JK,1.0501543,4180.0,,386.54
SRSN.JK,1.0501494,60.0,,2.26
PADA.JK,1.0493776,114.0,,2.97
MDIA.JK,1.0493648,69.0,,6.26
ZATA.JK,1.0491931,56.0,,15.5
BMRI.JK,1.0485934,4260.0,,1497.09
MSJA.JK,1.0477052,394.0,,4.11
GPSO.JK,1.047596,298.0,,4.42
BBRI.JK,1.0467571,2880.0,,1664.94
AADI.JK,1.0466255,7975.0,,126.98
ASII.JK,1.0466144,4700.0,,446.91
OASA.JK,1.0456942,246.0,,17.69
JGLE.JK,1.0454124,54.0,,19.57
FORE.JK,1.0453686,710.0,,7.57
BRMS.JK,1.0437306,505.0,,211.63
SINI.JK,1.0436246,10000.0,,18.16
LAPD.JK,1.0434152,59.0,,1.8
ADRO.JK,1.0424227,2300.0,,124.78
ELPI.JK,1.0414736,1195.0,1687.8,1.69
DSNG.JK,1.0410494,1110.0,,10.6
UNTR.JK,1.0409939,22000.0,,123.85
SIMP.JK,1.0409386,515.0,,12.14
ELSA.JK,1.0399164,590.0,,16.32
TAPG.JK,1.039582,1375.0,,34.33
AALI.JK,1.039444,6175.0,,19.95
BULL.JK,1.0392904,348.0,,116.22
COIN.JK,1.0385326,715.0,,3.4
UVCR.JK,1.0384269,134.0,,15.56
CTTH.JK,1.0377233,143.0,,5.31
MGLV.JK,1.0373038,8200.0,,1.62
JPFA.JK,1.036109,1845.0,,86.98
BLUE.JK,1.0356883,3050.0,,1.36
ICON.JK,1.0354044,102.0,,4.04
ADES.JK,1.0346612,21800.0,,1.53
STAA.JK,1.0342975,935.0,,6.42
CYBR.JK,1.0342526,570.0,636.0,16.0
