Ticker,AI_Score,Harga,MA50,Trx_Miliar
EMTK.JK,1.014909,555.0,,36.61
KAQI.JK,1.014661,89.0,,2.56
ULTJ.JK,1.0139369,1425.0,,7.28
SNLK.JK,1.0137551,238.0,,3.17
EPAC.JK,1.0136806,55.0,,2.62
BSSR.JK,1.0136361,3890.0,,1.59
BBKP.JK,1.013309,53.0,,9.05
HATM.JK,1.0129428,348.0,,16.35
BTPS.JK,1.0128373,880.0,,7.54
ADRO.JK,1.0126942,2270.0,,173.36
JMAS.JK,1.0125895,266.0,,2.43
JARR.JK,1.0122368,1390.0,,1.67
BNBR.JK,1.0122147,101.0,157.8,104.23
NZIA.JK,1.0122092,258.0,,31.15
HAJJ.JK,1.0118018,101.0,,1.02
APIC.JK,1.0116808,605.0,,25.35
CBRE.JK,1.0114104,730.0,,18.8
SMSM.JK,1.0112467,1655.0,,3.3
PADA.JK,1.0110667,102.0,,2.13
WBSA.JK,1.0107732,690.0,,31.82
MEDS.JK,1.0104505,76.0,,10.5
ERAA.JK,1.0104467,346.0,,11.2
BAIK.JK,1.0101942,515.0,,2.09
AKRA.JK,1.0100999,1230.0,,60.99
INKP.JK,1.0100967,7050.0,,100.11
KRYA.JK,1.0094113,53.0,,2.01
ARNA.JK,1.0093794,414.0,,3.19
MTDL.JK,1.0091453,520.0,,2.14
CYBR.JK,1.0091403,560.0,,14.56
DEWI.JK,1.0085303,118.0,,8.05
FORE.JK,0.99192506,655.0,,10.17
APLI.JK,0.99190676,348.0,,1.05
IPCC.JK,0.99156755,1155.0,,1.72
MORA.JK,0.9915545,6100.0,,3.36
ADES.JK,0.99135035,21450.0,,1.55
ESIP.JK,0.9912916,104.0,,3.91
SRSN.JK,0.991256,59.0,,2.94
BEER.JK,0.9909016,103.0,,6.52
RISE.JK,0.99060357,850.0,,1.29
GPSO.JK,0.99052644,486.0,,11.71
ESTI.JK,0.99041593,144.0,,1.92
DSNG.JK,0.98995376,1150.0,,20.49
GPRA.JK,0.9898616,99.0,,2.4
PPRE.JK,0.98982954,82.0,,2.69
IRSX.JK,0.98977494,284.0,,27.03
SMIL.JK,0.98968863,258.0,,3.36
TOBA.JK,0.98959684,368.0,,5.03
ELSA.JK,0.98957247,605.0,,17.26
ABMM.JK,0.9894121,2300.0,,2.91
SIDO.JK,0.98934776,370.0,,29.97
TOWR.JK,0.98911166,336.0,,36.47
IMPC.JK,0.98903924,1795.0,,61.51
KOCI.JK,0.9888201,87.0,,2.06
BMRI.JK,0.98833716,3970.0,,1341.45
BUMI.JK,0.98813885,150.0,,446.02
ESSA.JK,0.9880732,615.0,,71.27
KIJA.JK,0.98771024,118.0,,8.64
NCKL.JK,0.9872972,845.0,,72.94
MAIN.JK,0.98728347,770.0,,1.9
RAJA.JK,0.9869507,3230.0,,160.14
HRUM.JK,0.98647106,730.0,,7.57
SINI.JK,0.98630357,9725.0,,14.52
CPIN.JK,0.98627305,3420.0,,122.68
PACK.JK,0.9862506,246.0,,83.79
NRCA.JK,0.9862328,470.0,,3.67
PTBA.JK,0.98594815,2660.0,,71.21
CITA.JK,0.98574865,2960.0,,1.05
TUGU.JK,0.98554206,1075.0,,3.24
ADMR.JK,0.98531485,1380.0,,71.44
GEMS.JK,0.9852982,6250.0,,1.15
ALII.JK,0.98519146,795.0,,6.31
TBLA.JK,0.9848217,580.0,,2.13
RSCH.JK,0.9847684,270.0,,5.64
KPIG.JK,0.9845973,90.0,,14.43
TAMA.JK,0.9844975,142.0,,2.34
AMMN.JK,0.9842238,3500.0,,1915.26
TAPG.JK,0.98392427,1460.0,,59.28
DATA.JK,0.98386747,1440.0,,2.58
PGAS.JK,0.98376846,1720.0,,99.77
HEAL.JK,0.983513,810.0,,24.12
JPFA.JK,0.9834331,2150.0,,71.19
NICL.JK,0.9825777,494.0,,3.8
TOTL.JK,0.982473,1045.0,,3.86
PSKT.JK,0.9819301,171.0,,5.23
CLEO.JK,0.9818729,368.0,,2.61
YELO.JK,0.9818446,68.0,,4.2
VICI.JK,0.98182887,494.0,,1.09
LSIP.JK,0.9815731,1215.0,,22.96
STAA.JK,0.98147917,905.0,,8.89
ARCI.JK,0.98122317,1005.0,,52.78
MBSS.JK,0.98103184,2350.0,,8.08
MINA.JK,0.9807745,282.0,,112.86
NPGF.JK,0.98074144,65.0,,3.29
OMED.JK,0.9806144,187.0,,5.88
PSAB.JK,0.9806035,470.0,,64.46
ASGR.JK,0.98033077,1380.0,,1.91
TINS.JK,0.9798422,3060.0,,224.53
UDNG.JK,0.9797939,1295.0,,2.13
GZCO.JK,0.9795969,132.0,,2.91
BDMN.JK,0.97915334,4290.0,,31.26
JTPE.JK,0.978841,585.0,,1.72
MEDC.JK,0.97838104,1270.0,,107.4
BIRD.JK,0.9783073,1530.0,,2.77
TEBE.JK,0.97812814,915.0,,1.22
SIMP.JK,0.9781008,540.0,,11.78
BRMS.JK,0.9780366,520.0,,286.07
INDY.JK,0.9778894,1995.0,,58.1
FUTR.JK,0.9776706,134.0,,1.72
BBCA.JK,0.97740126,5425.0,,3183.36
PIPA.JK,0.9772499,110.0,,2.29
DKFT.JK,0.97722787,640.0,,6.22
RMKO.JK,0.97697175,278.0,,1.94
FILM.JK,0.97666484,1940.0,,12.16
TLKM.JK,0.9757282,2900.0,,1074.29
NSSS.JK,0.9756565,438.0,,1.98
SOFA.JK,0.9755901,292.0,,2.77
TSPC.JK,0.9755786,2400.0,,2.63
HUMI.JK,0.9754946,108.0,,5.99
SOCI.JK,0.97450256,328.0,,4.27
MLBI.JK,0.974301,5950.0,,3.48
BBTN.JK,0.97423613,1215.0,,16.77
POWR.JK,0.9725827,700.0,,3.96
ANTM.JK,0.97172886,2760.0,,763.14
AHAP.JK,0.9703037,72.0,,1.43
DPUM.JK,0.96964484,181.0,,2.02
PBSA.JK,0.96930647,710.0,,1.35
ERAL.JK,0.968789,256.0,,2.15
DMAS.JK,0.96852744,153.0,,25.55
ZATA.JK,0.9684641,59.0,,14.42
BUVA.JK,0.9677645,660.0,,191.23
BULL.JK,0.9668246,332.0,,96.95
BIPI.JK,0.96655774,144.0,,183.52
ENRG.JK,0.9652866,1340.0,,85.56
TRIN.JK,0.96484995,332.0,,2.9
WIIM.JK,0.9648036,1480.0,,6.88
DEWA.JK,0.9642269,286.0,,217.55
AADI.JK,0.96320194,8025.0,,151.3
DSSA.JK,0.96236795,670.0,,978.52
NEST.JK,0.9611384,490.0,,1.52
MGNA.JK,0.96091574,76.0,,1.27
HBAT.JK,0.95980173,450.0,,1.34
MSJA.JK,0.958107,396.0,,4.84
BKSL.JK,0.9580155,63.0,,21.3
GTSI.JK,0.95777196,113.0,,6.49
TPIA.JK,0.95732886,1375.0,,3567.2
EMAS.JK,0.9558246,7300.0,,179.52
MGLV.JK,0.95249325,8175.0,,2.83
PKPK.JK,0.94014895,2670.0,,3.53
