Ticker,AI_Score,Harga,MA50,Trx_Miliar
MORA.JK,1.0314022,6100.0,,3.36
SSMS.JK,1.0299455,755.0,,25.24
ROTI.JK,1.0296468,540.0,,1.3
BREN.JK,1.0289032,4000.0,,1092.39
DOOH.JK,1.0285475,115.0,,4.86
BIPI.JK,1.0279492,144.0,,183.52
NIKL.JK,1.027391,210.0,,1.33
LAPD.JK,1.0270467,55.0,,1.55
NETV.JK,1.0263195,53.0,,2.22
RMKO.JK,1.0261748,278.0,,1.94
GTSI.JK,1.0259194,113.0,,6.49
ZATA.JK,1.0247904,59.0,,14.42
KLBF.JK,1.0245719,720.0,,72.0
WBSA.JK,1.0242318,690.0,,31.82
CBRE.JK,1.0238903,730.0,,18.8
SIMP.JK,1.0237345,540.0,,11.78
MUTU.JK,1.0234967,102.0,,1.54
CBDK.JK,1.0233902,3580.0,,13.83
MDIA.JK,1.0226123,68.0,,12.56
DILD.JK,1.0224968,111.0,,2.18
EURO.JK,1.0223417,1420.0,,1.03
KOTA.JK,1.0221721,89.0,,24.45
SIDO.JK,1.021291,370.0,,29.97
ICON.JK,1.021203,102.0,,3.03
SMGR.JK,1.0205002,1630.0,,30.35
EPAC.JK,1.0204427,55.0,,2.62
NICL.JK,1.0203981,494.0,,3.8
KIJA.JK,1.0200557,118.0,,8.64
PYFA.JK,1.0196779,194.0,,4.74
HATM.JK,1.01907,348.0,,16.35
ELPI.JK,1.0189756,1320.0,,3.44
BMTR.JK,1.0188752,114.0,,6.18
BTPS.JK,1.0188253,880.0,,7.54
APEX.JK,1.0183215,126.0,,1.91
MOLI.JK,1.0181829,195.0,,1.45
MINA.JK,1.0179726,282.0,,112.86
BNBR.JK,1.0175145,101.0,,104.23
NCKL.JK,1.0172696,845.0,,72.94
LPKR.JK,1.0169811,64.0,,4.46
TOOL.JK,1.0169234,55.0,,2.2
PADI.JK,1.0167481,72.0,105.0,28.95
COCO.JK,1.0166224,187.0,329.7,4.73
APIC.JK,1.0165272,605.0,1388.8,20.28
DGWG.JK,1.0157629,298.0,364.5,3.13
RALS.JK,1.0156193,366.0,395.1,3.29
NZIA.JK,1.0154566,258.0,169.3,24.92
MNCN.JK,1.015444,202.0,230.2,4.48
PPRE.JK,1.0154291,82.0,122.8,2.15
GIAA.JK,1.0147521,53.0,66.8,3.75
AALI.JK,1.0142807,6275.0,7465.0,34.98
MGLV.JK,1.0142516,8175.0,6777.3,2.27
MGNA.JK,1.0140146,76.0,158.1,1.01
BRPT.JK,1.0139285,1615.0,1855.6,1060.8
ANTM.JK,1.0139204,2760.0,,953.93
BSDE.JK,1.013741,585.0,,27.65
PWON.JK,1.0136966,290.0,,22.58
APLI.JK,1.0136546,348.0,,1.05
UNVR.JK,1.0129569,1615.0,,88.33
DFAM.JK,1.0127287,104.0,,4.0
BSML.JK,1.0123118,398.0,,6.46
HALO.JK,1.0122552,64.0,,1.62
DSNG.JK,1.0120081,1150.0,,20.49
MSKY.JK,1.01199,66.0,,5.67
INDO.JK,1.0118529,156.0,,5.44
ASII.JK,1.0115724,4630.0,,1101.75
KJEN.JK,1.0104078,131.0,,17.78
KRAS.JK,1.0103861,190.0,,1.37
ARCI.JK,1.0092807,1005.0,,52.78
EMTK.JK,1.0092337,555.0,,36.61
VISI.JK,1.009177,1000.0,,8.39
KAEF.JK,1.0091146,428.0,,1.19
TRIN.JK,1.009032,332.0,,2.9
IMPC.JK,1.0088934,1795.0,,61.51
MIKA.JK,1.008837,1580.0,,52.83
TKIM.JK,1.0085884,4960.0,,84.39
NOBU.JK,1.0085143,470.0,,1.16
ICBP.JK,1.00847,6625.0,,55.15
BWPT.JK,1.0081747,71.0,,4.63
ARKO.JK,1.0078292,5100.0,,25.92
SINI.JK,1.0078152,9725.0,,14.52
UDNG.JK,1.007763,1295.0,,2.13
INDY.JK,1.0074106,1995.0,,58.1
SPTO.JK,0.9883387,570.0,,1.18
CLEO.JK,0.9881252,368.0,,2.61
BBRI.JK,0.9880791,2810.0,,1680.93
MARK.JK,0.98773235,785.0,,14.4
INKP.JK,0.9877268,7050.0,,100.11
BRIS.JK,0.9874863,1890.0,,40.98
ESSA.JK,0.9874364,615.0,,71.27
MTDL.JK,0.98690313,520.0,,2.14
UVCR.JK,0.98669714,193.0,,23.97
TSPC.JK,0.9866282,2400.0,,3.29
AHAP.JK,0.9862801,72.0,,1.43
DKFT.JK,0.9859763,640.0,,6.22
LPPF.JK,0.98561996,1550.0,,4.12
CMRY.JK,0.98551375,4430.0,,19.13
BLUE.JK,0.9854076,3200.0,,1.49
MAPA.JK,0.9851724,570.0,,22.51
GPRA.JK,0.9851396,99.0,,2.4
SSIA.JK,0.98513114,1600.0,,33.84
GEMS.JK,0.9847669,6250.0,,1.15
PBSA.JK,0.98462373,710.0,,1.35
ARNA.JK,0.98435205,414.0,,3.19
TCPI.JK,0.98385894,9900.0,,46.75
RMKE.JK,0.98377514,2420.0,,81.03
WIFI.JK,0.98368704,1700.0,,90.57
KEEN.JK,0.9836824,795.0,,7.57
JPFA.JK,0.9831949,2150.0,,71.19
SMSM.JK,0.98242515,1655.0,,3.3
NTBK.JK,0.98231703,56.0,,2.9
TAMA.JK,0.98190504,142.0,,2.34
TOWR.JK,0.9816321,336.0,,36.47
AUTO.JK,0.98114365,2490.0,,13.69
HEXA.JK,0.9799631,4290.0,,1.04
TRUE.JK,0.9799367,63.0,,5.25
IATA.JK,0.97988063,62.0,,6.1
ADES.JK,0.97935027,21450.0,,1.55
CYBR.JK,0.9791626,560.0,,14.56
BIRD.JK,0.97914207,1530.0,,2.77
SOFA.JK,0.9788564,292.0,,2.77
BMRI.JK,0.9783215,3970.0,,1341.45
GPSO.JK,0.97817457,486.0,,11.71
EXCL.JK,0.9781582,2670.0,,40.92
ERAA.JK,0.97782123,346.0,,11.2
OASA.JK,0.97728986,270.0,,17.3
BINA.JK,0.97706515,3900.0,,2.1
PTBA.JK,0.97688395,2660.0,,71.21
RSCH.JK,0.97682124,270.0,,5.64
LABS.JK,0.9766827,138.0,,1.4
KETR.JK,0.97643036,545.0,,42.26
WIIM.JK,0.976268,1480.0,,6.88
BNGA.JK,0.9760991,1580.0,,7.63
JTPE.JK,0.9760572,585.0,,1.72
CUAN.JK,0.97570807,725.0,,834.68
SCMA.JK,0.9749958,198.0,,9.59
CPIN.JK,0.974933,3420.0,,122.68
TBLA.JK,0.9747146,580.0,,2.13
RISE.JK,0.9742037,850.0,,1.29
PGAS.JK,0.97408605,1720.0,,99.77
SMDR.JK,0.97374386,282.0,,2.89
JMAS.JK,0.97354573,266.0,,2.43
GJTL.JK,0.9731875,1140.0,,9.22
HRUM.JK,0.9730188,730.0,,7.57
SMLE.JK,0.9722441,84.0,,1.85
BEEF.JK,0.9719019,150.0,,2.23
MBSS.JK,0.9718976,2350.0,,8.08
SMIL.JK,0.9713621,258.0,,3.36
BJTM.JK,0.97128326,505.0,,9.11
INDF.JK,0.9711871,6250.0,,119.19
TUGU.JK,0.9705657,1075.0,,3.24
MEJA.JK,0.9689918,76.0,,1.31
BBNI.JK,0.9684424,3420.0,,342.19
ADMR.JK,0.9674232,1380.0,,71.44
PPGL.JK,0.9669734,184.0,,3.13
FILM.JK,0.9656263,1940.0,,12.16
CDIA.JK,0.96392065,705.0,,163.44
PKPK.JK,0.96224487,2670.0,,3.53
DMAS.JK,0.96182287,153.0,,25.55
KOCI.JK,0.96142054,87.0,,2.06
DPUM.JK,0.9613225,181.0,,2.02
CMNT.JK,0.9607136,785.0,,14.78
SRTG.JK,0.9606785,1410.0,,7.23
MPMX.JK,0.96028125,1115.0,,27.04
HAJJ.JK,0.95954525,101.0,,1.02
KRYA.JK,0.9556349,53.0,,2.01
BDMN.JK,0.95237607,4290.0,,31.26
ALII.JK,0.9522915,795.0,,6.31
MAHA.JK,0.9410186,144.0,,1.36
DKHH.JK,0.93903685,54.0,,1.25
MAPI.JK,0.925199,1500.0,,121.05
PADA.JK,0.92517895,102.0,,2.13
RATU.JK,0.920308,4330.0,,64.16
BAIK.JK,0.91620475,515.0,,2.09
MSTI.JK,0.9076335,1375.0,,2.71
HBAT.JK,0.8929584,450.0,,1.34
GULA.JK,0.8903644,505.0,,24.41
GRIA.JK,0.8487825,136.0,,1.68
