Ticker,AI_Score,Harga,MA50,Trx_Miliar
LCKM.JK,1.1133369,106.0,,18.95
CBDK.JK,1.0662183,3850.0,,6.52
SNLK.JK,1.0626571,244.0,,2.11
KOTA.JK,1.055003,110.0,,14.75
LPKR.JK,1.0523471,69.0,,1.9
TAPG.JK,1.049555,1520.0,,40.22
NIKL.JK,1.0471838,248.0,,2.13
BBTN.JK,1.0457473,1270.0,,17.94
KETR.JK,1.0436443,590.0,,8.4
RBMS.JK,1.0427794,64.0,,7.01
CDIA.JK,1.0424542,850.0,,103.37
PADA.JK,1.0421807,138.0,,1.3
ADRO.JK,1.0414304,2300.0,,81.93
DFAM.JK,1.040013,107.0,,8.7
COCO.JK,1.0393116,248.0,,2.48
MINA.JK,1.0390632,336.0,,74.84
CYBR.JK,1.0383476,585.0,651.1,9.65
BSDE.JK,1.0376257,630.0,,16.12
MBSS.JK,1.0368332,2460.0,,8.83
BANK.JK,1.0362251,238.0,,19.01
BAIK.JK,1.036043,530.0,486.3,1.32
BWPT.JK,1.0357436,83.0,,2.84
ANTM.JK,1.035153,2900.0,,423.3
BMTR.JK,1.034604,125.0,,2.26
HBAT.JK,1.0330247,500.0,,1.91
PTBA.JK,1.0329655,2780.0,,39.53
ESSA.JK,1.0329568,670.0,,18.74
RMKE.JK,1.0323744,3000.0,,36.0
LAJU.JK,1.0315104,69.0,,3.36
PYFA.JK,1.030344,232.0,,1.67
DIVA.JK,1.0293549,129.0,,5.06
NPGF.JK,1.0293448,61.0,,1.19
JGLE.JK,1.0292784,61.0,,29.32
UVCR.JK,1.0288252,238.0,,8.74
MNCN.JK,1.0283777,212.0,,2.16
ACES.JK,1.0281532,348.0,,4.95
DEWI.JK,1.0279981,117.0,,5.19
DEFI.JK,1.0272086,131.0,,3.88
RGAS.JK,1.0271858,103.0,,1.28
KRYA.JK,1.0251429,62.0,,2.68
PPRE.JK,1.0248964,101.0,,1.91
DKFT.JK,1.024537,710.0,,1.35
AUTO.JK,1.0244105,2530.0,,7.38
GGRM.JK,1.0244079,17000.0,,12.21
WIIM.JK,1.0235095,1625.0,,4.1
BREN.JK,1.0229548,3300.0,,609.15
