Ticker,AI_Score,Harga,MA50,Trx_Miliar
HEXA.JK,0.98684037,4490.0,,1.1
ESSA.JK,0.9860275,640.0,,140.86
TAPG.JK,0.98594224,1525.0,,26.41
PIPA.JK,0.9858486,121.0,,13.43
ARTO.JK,0.98579484,970.0,,7.77
ULTJ.JK,0.9856545,1385.0,,3.71
MDIY.JK,0.9856392,845.0,,1.61
DILD.JK,0.98541963,116.0,,1.12
TINS.JK,0.9853379,3490.0,,147.6
PAMG.JK,0.9852206,53.0,,2.74
INCO.JK,0.9847471,5075.0,,92.64
BWPT.JK,0.9847218,80.0,,6.04
NISP.JK,0.98456085,1280.0,,5.88
MIKA.JK,0.98431724,1600.0,,39.54
MGLV.JK,0.9840346,8800.0,,3.94
CPIN.JK,0.98365605,3320.0,,76.75
BULL.JK,0.98345065,382.0,,151.45
CHEK.JK,0.98342365,131.0,,3.52
YELO.JK,0.9832192,73.0,,5.26
HRTA.JK,0.9830928,2120.0,,33.39
STRK.JK,0.98264676,73.0,,9.75
PPRE.JK,0.9822648,103.0,,27.51
PNBN.JK,0.9820292,920.0,,1.96
LSIP.JK,0.9819817,1310.0,,15.45
ABMM.JK,0.98173475,2450.0,,1.55
EURO.JK,0.98128986,1680.0,,2.53
DFAM.JK,0.9811735,88.0,,2.41
AHAP.JK,0.9811267,91.0,,2.48
PACK.JK,0.98018974,258.0,,25.42
KPIG.JK,0.9800577,82.0,,6.2
INDO.JK,0.9799422,169.0,,8.32
KLBF.JK,0.97987175,700.0,,114.18
DSSA.JK,0.9790757,850.0,,1292.81
CBDK.JK,0.97880405,3560.0,,18.39
APLN.JK,0.9784981,121.0,,2.13
GSMF.JK,0.9775959,81.0,,1.66
GPSO.JK,0.9773247,436.0,,16.63
FILM.JK,0.97659534,1690.0,,4.42
BKSL.JK,0.9757537,68.0,,12.78
MORA.JK,0.97544825,7800.0,,6.07
CBRE.JK,0.97514635,685.0,,8.03
JATI.JK,0.9749945,99.0,,7.02
SUPA.JK,0.97443074,610.0,,32.14
MEDC.JK,0.97373134,1145.0,,112.61
TPIA.JK,0.97370774,2060.0,,1999.72
LPKR.JK,0.9735409,62.0,,3.97
TEBE.JK,0.9733881,1065.0,,1.26
AALI.JK,0.97312945,6175.0,,18.76
NAYZ.JK,0.9725149,67.0,,1.2
INET.JK,0.971979,210.0,,25.45
DAAZ.JK,0.971799,1990.0,,2.03
BUVA.JK,0.9710867,870.0,,229.67
AVIA.JK,0.97099,310.0,,8.51
BBRI.JK,0.9705251,2930.0,,1500.25
MDIA.JK,0.9695655,71.0,,14.59
TMPO.JK,0.96941984,114.0,,1.28
GMFI.JK,0.9693675,52.0,,2.06
BREN.JK,0.9693021,3730.0,,190.48
ASII.JK,0.968023,4810.0,,544.96
MARK.JK,0.9676299,925.0,,31.0
BIPI.JK,0.96738416,156.0,,148.45
ANTM.JK,0.96657854,3080.0,,636.57
ADMR.JK,0.9665369,1515.0,,70.19
KEEN.JK,0.9664246,865.0,,6.86
BRIS.JK,0.96622115,1835.0,,30.87
KAQI.JK,0.9661349,92.0,,6.32
MBMA.JK,0.9660964,540.0,,130.54
MAIN.JK,0.9660264,705.0,,1.04
OILS.JK,0.96376145,189.0,,1.25
DRMA.JK,0.9636864,935.0,,3.39
JGLE.JK,0.9631965,57.0,,21.36
EPAC.JK,0.9629369,68.0,,16.85
DOOH.JK,0.9621231,132.0,,2.17
BSBK.JK,0.96197283,52.0,,1.95
TPMA.JK,0.96094286,434.0,,2.67
ARCI.JK,0.9599526,1075.0,,81.45
HATM.JK,0.9589871,346.0,,8.0
DEWA.JK,0.9587982,368.0,,443.18
VICI.JK,0.9584464,610.0,,1.39
VERN.JK,0.9582977,140.0,,1.68
ASLI.JK,0.9576378,238.0,,1.19
HEAL.JK,0.9572717,885.0,,18.18
COIN.JK,0.9569536,790.0,,11.05
RMKO.JK,0.9556889,314.0,,1.76
FUTR.JK,0.95551014,161.0,,3.1
STAA.JK,0.9553536,1020.0,,5.7
HUMI.JK,0.9533387,129.0,,6.63
BYAN.JK,0.95260245,11000.0,,3.35
VTNY.JK,0.9525671,61.0,,1.12
CYBR.JK,0.95100725,650.0,,19.93
INDY.JK,0.9497758,2250.0,,50.2
NSSS.JK,0.9478859,585.0,,9.18
BOAT.JK,0.9468968,118.0,,1.27
BDKR.JK,0.9455784,139.0,,3.86
MSJA.JK,0.9442839,426.0,,8.44
IRSX.JK,0.9424697,288.0,,16.53
GTSI.JK,0.9422533,140.0,,6.37
EMAS.JK,0.9383193,7325.0,,309.72
BBCA.JK,0.9346837,6300.0,,2417.48
SIDO.JK,0.9317911,374.0,,11.09
NCKL.JK,0.92916065,865.0,,154.51
MMIX.JK,0.9289913,720.0,436.5,1.93
MEDS.JK,0.9288954,74.0,,2.97
SSMS.JK,0.9270273,800.0,,10.53
AMMN.JK,0.9263153,3820.0,,716.82
RLCO.JK,0.9212399,3760.0,,9.94
PART.JK,0.9172849,110.0,,1.13
ASPR.JK,0.91178787,189.0,,49.35
APIC.JK,0.9098238,610.0,,1.26
UNTR.JK,0.9091723,22675.0,,189.44
OMED.JK,0.8890202,210.0,,6.34
