Ticker,AI_Score,Harga,MA50,Trx_Miliar
INKP.JK,1.0136604,7325.0,,55.96
GULA.JK,1.0136596,560.0,,21.33
WEHA.JK,1.0136364,94.0,,17.97
ERAA.JK,1.0134438,336.0,,15.08
KETR.JK,1.0133566,560.0,,31.96
BJBR.JK,1.0132519,735.0,,4.91
AGRO.JK,1.0132241,133.0,,1.84
RALS.JK,1.0132185,360.0,,2.35
DEWI.JK,1.0131376,115.0,,9.38
FPNI.JK,1.0128953,292.0,,1.17
IKAN.JK,1.012681,67.0,,1.52
ASGR.JK,1.0126377,1390.0,,1.42
IRSX.JK,1.0125213,270.0,,26.77
JATI.JK,1.0124465,94.0,,1.27
JPFA.JK,1.0119936,1895.0,,78.47
PADI.JK,1.0117836,69.0,,26.84
HUMI.JK,1.0117159,109.0,,8.99
PGEO.JK,1.011684,840.0,,25.25
FUJI.JK,1.0115283,278.0,,3.54
UNTR.JK,1.011443,21875.0,,127.73
MNCN.JK,1.0113821,206.0,,6.28
PRDA.JK,1.0113817,2420.0,,3.65
PNLF.JK,1.011347,206.0,,18.11
BTPS.JK,1.0112097,905.0,,8.69
BEEF.JK,1.0111246,143.0,,1.54
NOBU.JK,1.0109781,432.0,,1.51
GJTL.JK,1.0108627,1050.0,,8.41
PSDN.JK,1.0104612,113.0,,2.11
NETV.JK,1.0100696,54.0,,2.06
BFIN.JK,1.0099607,640.0,,17.41
BDKR.JK,1.009804,124.0,,1.69
YELO.JK,1.0097846,64.0,,3.14
MYOR.JK,1.0093212,1650.0,,12.94
ASII.JK,1.0092412,4670.0,,458.41
SMSM.JK,1.0091377,1610.0,,3.9
KOTA.JK,1.0090332,87.0,,14.37
EPAC.JK,1.0089527,53.0,,2.11
AALI.JK,1.0089309,6025.0,,22.68
CBDK.JK,1.008753,3270.0,,13.69
DSSA.JK,0.9934179,675.0,,662.41
CFIN.JK,0.9933267,324.0,,1.0
PKPK.JK,0.99331,2570.0,,3.63
ERAL.JK,0.9932796,250.0,,2.22
DGWG.JK,0.99322814,290.0,,3.71
BELL.JK,0.99297607,90.0,,8.38
RBMS.JK,0.99279994,54.0,,2.59
GPSO.JK,0.9927193,320.0,,5.94
ELSA.JK,0.9926966,590.0,,14.9
HRTA.JK,0.9922233,2130.0,,27.41
MEJA.JK,0.99173695,80.0,,1.08
TPMA.JK,0.9913656,360.0,,3.82
TSPC.JK,0.9913259,2370.0,,5.45
BUMI.JK,0.99112,146.0,,569.04
RISE.JK,0.99109066,835.0,,1.17
ESSA.JK,0.99073046,610.0,,66.33
MDKA.JK,0.9902743,2580.0,,380.99
BBYB.JK,0.9897343,218.0,,6.27
KUAS.JK,0.98970103,86.0,,13.23
IATA.JK,0.9895468,61.0,,4.59
TBIG.JK,0.98936874,1525.0,,2.6
ITMG.JK,0.98866737,21800.0,,85.68
BEER.JK,0.98850846,84.0,,4.34
ESTI.JK,0.9882394,109.0,,2.26
BBTN.JK,0.9879832,1175.0,,23.13
MPMX.JK,0.9877318,915.0,,21.91
INDF.JK,0.9875359,6200.0,,78.62
TCPI.JK,0.9875341,9325.0,,40.74
DSNG.JK,0.9874685,1100.0,,11.46
UNVR.JK,0.9874336,1605.0,,33.13
TBLA.JK,0.9870224,570.0,,2.16
CTRA.JK,0.9868152,550.0,,12.54
CTTH.JK,0.9867198,129.0,,3.97
NZIA.JK,0.98667246,191.0,,41.21
MSTI.JK,0.98665994,1165.0,,3.0
PSAB.JK,0.98664653,545.0,,94.46
KPIG.JK,0.98656005,89.0,,7.84
KLBF.JK,0.9865361,705.0,,48.68
MGRO.JK,0.985416,670.0,,2.72
TKIM.JK,0.98524386,5275.0,,43.29
TOWR.JK,0.9852343,322.0,,37.59
NPGF.JK,0.9850257,62.0,,2.98
MLBI.JK,0.9844804,5950.0,,5.21
TINS.JK,0.984458,3270.0,,254.62
KIJA.JK,0.9837228,114.0,,11.3
BBCA.JK,0.9833967,5150.0,,3048.47
MSJA.JK,0.98314905,392.0,,4.6
ANTM.JK,0.9826816,2880.0,,860.91
NAYZ.JK,0.9825857,57.0,,1.42
KRAS.JK,0.98147374,179.0,,1.59
MSIN.JK,0.9813942,570.0,,56.59
TRUE.JK,0.9812318,69.0,,15.51
IMPC.JK,0.981231,1515.0,,71.87
ADMR.JK,0.9812061,1585.0,,86.68
AHAP.JK,0.9810079,78.0,103.4,1.74
EMAS.JK,0.9803036,7400.0,8136.5,166.07
GTSI.JK,0.9801854,122.0,204.9,6.04
ENRG.JK,0.9801378,1395.0,1603.5,70.52
BREN.JK,0.98005265,4090.0,4422.6,344.07
NICL.JK,0.9800458,505.0,766.9,3.77
FORE.JK,0.9799878,645.0,850.5,7.47
SSMS.JK,0.9795327,740.0,1138.6,10.42
APIC.JK,0.97942173,560.0,1351.5,10.82
MIKA.JK,0.9792373,1535.0,1903.2,16.17
ZATA.JK,0.9789836,58.0,,14.38
SINI.JK,0.9788194,9300.0,,18.26
TRIN.JK,0.9785936,430.0,,6.08
SGER.JK,0.9780405,290.0,,1.29
BSDE.JK,0.9775936,565.0,,10.6
DEWA.JK,0.97745824,280.0,,242.65
BIRD.JK,0.9774155,1435.0,,3.12
RATU.JK,0.9772541,4660.0,,39.51
FUTR.JK,0.9771391,124.0,,2.65
MUTU.JK,0.9761635,106.0,,4.92
BIPI.JK,0.97559786,146.0,,173.23
FILM.JK,0.9750423,1710.0,,9.24
GRIA.JK,0.9749861,143.0,,14.23
PBSA.JK,0.9749609,705.0,,1.56
HOPE.JK,0.9748292,126.0,,1.38
ESIP.JK,0.97421074,99.0,,2.92
WBSA.JK,0.9738057,685.0,,27.29
RSCH.JK,0.9728848,300.0,,6.49
ISSP.JK,0.9723766,400.0,,1.14
TLKM.JK,0.97178555,2620.0,,618.59
BKSL.JK,0.9707258,61.0,,25.58
SIMP.JK,0.9700234,505.0,,13.6
BULL.JK,0.96992433,306.0,,101.05
DAAZ.JK,0.96892434,1705.0,,2.32
RGAS.JK,0.96696544,107.0,,2.52
HEAL.JK,0.96666694,800.0,,7.64
NCKL.JK,0.96647274,820.0,,45.38
AMMN.JK,0.9658838,3410.0,,757.65
AADI.JK,0.9656167,7875.0,,142.19
MGLV.JK,0.9652639,8325.0,,2.67
CPIN.JK,0.9647803,3300.0,,62.15
CUAN.JK,0.9646429,775.0,,693.51
BUVA.JK,0.96235675,685.0,,128.03
OMED.JK,0.96179426,194.0,,5.22
INDY.JK,0.9603708,2040.0,,60.9
HRUM.JK,0.958337,705.0,,9.19
CHEM.JK,0.9577276,59.0,,1.46
SIDO.JK,0.95653445,374.0,,10.83
MSIE.JK,0.9504702,108.0,,1.29
MBMA.JK,0.94936395,450.0,,86.94
TPIA.JK,0.9482157,1955.0,,3524.95
