Ticker,AI_Score,Harga,MA50,Trx_Miliar
PACK.JK,1.0710957,226.0,,83.03
FORE.JK,1.0698371,645.0,,7.47
SUPA.JK,1.0621476,650.0,,87.3
DMAS.JK,1.0589366,149.0,,24.93
DEWA.JK,1.0533123,280.0,,242.65
LCKM.JK,1.0510281,94.0,,3.29
CYBR.JK,1.050079,540.0,637.8,12.78
KAQI.JK,1.049025,84.0,,2.49
MGLV.JK,1.045512,8325.0,,2.67
COIN.JK,1.0446593,680.0,,3.51
BIPI.JK,1.0439389,146.0,,173.23
SRSN.JK,1.0419073,59.0,,2.76
FUTR.JK,1.0417348,124.0,,2.65
EURO.JK,1.0417267,1265.0,,1.15
MDIA.JK,1.0413511,67.0,,6.86
ARKO.JK,1.0411732,4590.0,,22.28
BUVA.JK,1.0402561,685.0,,128.03
MEDS.JK,1.0399357,71.0,,8.31
ASGR.JK,1.0398192,1390.0,,1.42
ZATA.JK,1.0391103,58.0,,14.38
TOOL.JK,1.0390513,55.0,,1.68
WBSA.JK,1.0389907,685.0,,27.29
VISI.JK,1.0387228,1095.0,,7.82
MBMA.JK,1.038353,450.0,,86.94
LAPD.JK,1.0380566,60.0,,2.06
ICON.JK,1.0380253,105.0,,5.05
HRTA.JK,1.0373064,2130.0,,27.41
MSJA.JK,1.0360987,392.0,,4.6
BMRI.JK,1.0360802,4090.0,,1423.76
TAPG.JK,1.0355269,1350.0,,37.1
BKSL.JK,1.0352935,61.0,,25.58
FUJI.JK,1.0345675,278.0,,3.54
STAA.JK,1.0344082,905.0,,6.59
CBRE.JK,1.0323933,675.0,,18.8
AADI.JK,1.0316972,7875.0,,142.19
TINS.JK,1.0311787,3270.0,,254.62
MDIY.JK,1.0309381,820.0,,1.18
BNBR.JK,1.0304203,97.0,,106.04
MDKA.JK,1.0300287,2580.0,,380.99
PKPK.JK,1.029951,2570.0,,3.63
TOTL.JK,1.0297966,990.0,,5.84
JGLE.JK,1.0293914,53.0,,20.14
ASPR.JK,1.0293261,175.0,,65.62
BDKR.JK,1.0285124,124.0,,1.69
PSKT.JK,1.0284593,185.0,,4.62
BULL.JK,1.0283605,306.0,,101.05
ARCI.JK,1.0280192,985.0,,54.21
POWR.JK,1.0271719,685.0,,8.51
ENRG.JK,1.0258338,1395.0,,70.52
GTSI.JK,1.0256206,122.0,,6.04
SMLE.JK,1.0254245,85.0,,1.79
UVCR.JK,1.0253536,133.0,,17.11
ANTM.JK,1.0253172,2880.0,,860.91
NISP.JK,1.0252537,1155.0,,11.56
MAPI.JK,1.0247303,1490.0,,84.73
MAIN.JK,1.0247079,650.0,,2.13
SIMP.JK,1.0246094,505.0,,13.6
ELSA.JK,1.0234867,590.0,,14.9
RLCO.JK,1.0233859,2850.0,,2.69
DSNG.JK,1.0223405,1100.0,,11.46
BNGA.JK,1.0223379,1520.0,,13.15
CBDK.JK,1.0222785,3270.0,,13.69
IMPC.JK,1.0220006,1515.0,,71.87
MSTI.JK,1.0217266,1165.0,,3.0
KOTA.JK,1.0213671,87.0,,14.37
COCO.JK,1.0211959,180.0,,5.29
AALI.JK,1.0209765,6025.0,,22.68
BLUE.JK,1.0205368,3040.0,,1.51
VKTR.JK,1.0204023,605.0,,45.8
IRSX.JK,1.0202034,270.0,,26.77
AYAM.JK,1.0201939,328.0,,12.24
INDY.JK,1.0198274,2040.0,,60.9
NEST.JK,1.0195805,496.0,,1.06
NZIA.JK,1.0193993,191.0,172.7,41.21
SSIA.JK,1.0188308,1555.0,1592.4,39.18
BRMS.JK,1.0187106,520.0,738.5,198.44
KOCI.JK,1.0182287,81.0,114.7,1.73
SINI.JK,1.0181319,9300.0,12583.5,18.26
ESIP.JK,1.0180877,99.0,123.5,2.92
MEJA.JK,1.0179124,80.0,97.1,1.08
MEDC.JK,1.0177847,1220.0,1561.9,90.17
HUMI.JK,1.017507,109.0,174.1,8.99
BSBK.JK,1.0173383,51.0,56.9,1.06
PYFA.JK,1.0172693,191.0,300.6,4.96
DKFT.JK,1.0171511,635.0,734.3,8.32
PIPA.JK,1.0169282,103.0,129.3,2.11
PSAB.JK,1.016863,545.0,507.7,94.46
IPCC.JK,1.0168217,1130.0,1261.0,1.75
BUMI.JK,1.016619,146.0,210.3,569.04
KETR.JK,1.0162128,560.0,522.0,31.96
SRAJ.JK,1.0149331,11675.0,14175.0,1.37
NSSS.JK,1.014892,386.0,723.7,2.14
LABS.JK,1.0148226,137.0,156.3,1.26
DAAZ.JK,1.0146807,1705.0,2153.5,2.32
ENZO.JK,1.0144916,57.0,73.3,1.26
TSPC.JK,1.0144866,2370.0,2423.2,5.45
KIJA.JK,1.0142709,114.0,164.7,11.3
NETV.JK,1.0141157,54.0,82.1,2.06
MOLI.JK,1.0140706,216.0,,1.14
DEWI.JK,1.0139644,115.0,,9.38
BTPS.JK,1.0137125,905.0,,8.69
OASA.JK,1.0136809,240.0,,16.55
PADI.JK,1.0134772,69.0,,26.84
TPMA.JK,1.013435,360.0,,3.82
DATA.JK,1.0131502,1330.0,,2.78
MBSS.JK,1.0128356,2230.0,,6.68
ADES.JK,1.0125023,21825.0,,1.78
ADRO.JK,1.0124459,2250.0,,145.37
UNTR.JK,1.0123726,21875.0,,127.73
DFAM.JK,1.0122969,98.0,,2.92
CTTH.JK,1.0122309,129.0,,3.97
INCO.JK,1.0121198,4710.0,5777.7,155.17
SMRA.JK,1.012003,270.0,311.9,5.95
NTBK.JK,1.0119992,56.0,79.8,2.27
SMSM.JK,1.011987,1610.0,1761.3,3.9
RMKO.JK,1.0116875,276.0,450.3,1.72
PRDA.JK,1.0116342,2420.0,2453.2,3.65
LSIP.JK,1.0113196,1145.0,1474.2,18.87
DSSA.JK,1.0112078,675.0,1719.4,662.41
AUTO.JK,1.0110185,2350.0,2527.5,10.63
JTPE.JK,1.0107206,620.0,617.6,2.36
WGSH.JK,1.0106838,120.0,114.2,1.31
AHAP.JK,1.010615,78.0,103.4,1.74
BANK.JK,1.0103633,250.0,457.6,2.18
BSSR.JK,1.010047,3940.0,4003.0,2.1
ESSA.JK,1.0098057,610.0,763.3,66.33
INET.JK,1.0097499,183.0,272.3,41.16
WMUU.JK,1.0093485,51.0,66.2,7.89
WEHA.JK,1.0093048,94.0,122.8,17.97
JARR.JK,1.0092038,1500.0,1996.3,2.04
AKRA.JK,1.0090642,1230.0,1382.9,39.78
PPRE.JK,1.0088593,78.0,117.3,2.63
ISAT.JK,1.0087906,1745.0,2030.5,40.23
ROTI.JK,1.0086719,555.0,625.9,1.86
PADA.JK,1.0083094,105.0,148.7,2.41
BRPT.JK,1.0082567,1660.0,1864.6,600.09
KEEN.JK,1.0081971,755.0,878.2,8.87
CMRY.JK,1.0081664,4290.0,4510.2,19.52
SOCI.JK,1.008069,296.0,448.1,4.35
GZCO.JK,1.0079871,127.0,190.9,2.03
BIRD.JK,1.0076004,1435.0,1588.1,3.12
NIKL.JK,1.0074456,189.0,289.4,6.16
NRCA.JK,1.0073204,410.0,520.2,3.39
FORU.JK,1.0072445,2460.0,1357.8,2.57
JPFA.JK,1.0068252,1895.0,2415.3,78.47
PTRO.JK,1.006756,4220.0,4936.9,353.48
PGEO.JK,1.0067327,840.0,963.8,25.25
GOLF.JK,1.006583,149.0,182.7,1.19
HMSP.JK,1.006576,620.0,681.4,12.0
TOBA.JK,1.0065032,360.0,539.3,5.21
BWPT.JK,1.0060889,69.0,113.9,5.83
INKP.JK,0.99166703,7325.0,,55.96
PWON.JK,0.99158794,242.0,,36.73
ASII.JK,0.9915767,4670.0,,458.41
JMAS.JK,0.99140215,252.0,,1.58
JSMR.JK,0.99111944,2750.0,,10.78
CLEO.JK,0.9910705,338.0,,3.08
YELO.JK,0.99104834,64.0,,3.14
KAEF.JK,0.99074155,414.0,,1.05
NOBU.JK,0.9905646,432.0,,1.51
KJEN.JK,0.9905252,107.0,,2.44
AGRO.JK,0.99044985,133.0,,1.84
HOKI.JK,0.99042684,53.0,,1.26
WIFI.JK,0.99035156,1530.0,,123.52
APIC.JK,0.99015903,560.0,,10.82
SNLK.JK,0.9900994,224.0,,2.92
MLPL.JK,0.9898938,75.0,,2.49
PNLF.JK,0.9898012,206.0,,18.11
RBMS.JK,0.9897538,54.0,,2.59
SMDR.JK,0.98970103,268.0,,3.8
HRUM.JK,0.98940426,705.0,,9.19
ARNA.JK,0.9891778,410.0,,2.83
HEXA.JK,0.98912597,4170.0,,1.09
MSIN.JK,0.9889201,570.0,,56.59
TKIM.JK,0.9886229,5275.0,,43.29
KIOS.JK,0.98860204,67.0,,1.03
EXCL.JK,0.9883728,2510.0,,34.1
BRIS.JK,0.98830515,1840.0,,40.45
BSML.JK,0.9882855,386.0,,6.52
EPAC.JK,0.98802406,53.0,,2.11
ASRI.JK,0.9874944,104.0,,1.71
JATI.JK,0.9870912,94.0,,1.27
EMTK.JK,0.9870528,535.0,,32.66
GPSO.JK,0.9864723,320.0,,5.94
CDIA.JK,0.98609495,695.0,,70.31
BDMN.JK,0.9858838,3970.0,,33.3
NCKL.JK,0.9858629,820.0,,45.38
BBTN.JK,0.9857664,1175.0,,23.13
SIDO.JK,0.9857213,374.0,,10.83
MIDI.JK,0.985129,296.0,,6.96
MTEL.JK,0.98506516,500.0,,9.64
TBLA.JK,0.9848957,570.0,,2.16
EMAS.JK,0.9844388,7400.0,,166.07
ASSA.JK,0.98410004,565.0,,6.56
APLN.JK,0.98368454,123.0,,2.78
NINE.JK,0.9834519,66.0,,1.44
FPNI.JK,0.9834408,292.0,,1.17
MYOR.JK,0.9827929,1650.0,,12.94
AVIA.JK,0.9827491,308.0,,4.9
HEAL.JK,0.9825604,800.0,,7.64
ICBP.JK,0.9818559,6325.0,,42.98
BBKP.JK,0.98185164,53.0,,9.38
DOOH.JK,0.9816281,113.0,,5.08
MAHA.JK,0.9813567,130.0,,1.19
RISE.JK,0.98055714,835.0,,1.17
SCMA.JK,0.97983813,208.0,,11.42
ERAA.JK,0.979439,336.0,,15.08
RATU.JK,0.9787105,4660.0,,39.51
SRTG.JK,0.9779987,1325.0,,8.12
DPUM.JK,0.9765469,128.0,,1.84
ASHA.JK,0.9763956,56.0,,2.72
CNMA.JK,0.97619283,88.0,,1.48
BUKA.JK,0.9750347,109.0,,16.47
DGWG.JK,0.974707,290.0,,3.71
BBNI.JK,0.97463435,3270.0,,380.52
NAYZ.JK,0.9745386,57.0,,1.42
BSDE.JK,0.9743532,565.0,,10.6
KRYA.JK,0.97364813,55.0,,2.2
TBIG.JK,0.97262645,1525.0,,2.6
BREN.JK,0.9725664,4090.0,,344.07
MAPA.JK,0.9710661,545.0,,13.73
INDF.JK,0.9709031,6200.0,,78.62
FILM.JK,0.96787316,1710.0,,9.24
CPIN.JK,0.96679515,3300.0,,62.15
AMMN.JK,0.96650076,3410.0,,757.65
HATM.JK,0.9646383,340.0,,7.74
IATA.JK,0.9633213,61.0,,4.59
MIKA.JK,0.9616774,1535.0,,16.17
GRIA.JK,0.959581,143.0,,14.23
CMNT.JK,0.95470095,790.0,,14.56
TPIA.JK,0.9229861,1955.0,,3524.95
