Ticker,AI_Score,Harga,MA50,Trx_Miliar
KAQI.JK,1.097101,93.0,,1.66
AYAM.JK,1.0773219,300.0,,6.54
MSJA.JK,1.0769075,404.0,,3.33
RMKO.JK,1.0745099,310.0,,1.2
MGLV.JK,1.0738949,8100.0,,1.77
BRPT.JK,1.0707208,1765.0,,936.95
DEWA.JK,1.0698987,294.0,,113.01
HATM.JK,1.0693984,350.0,,10.6
ELPI.JK,1.0672032,1330.0,1747.0,2.55
BIPI.JK,1.0660222,152.0,,88.88
ARKO.JK,1.0656332,5125.0,,14.64
BUVA.JK,1.0627655,725.0,,125.61
CNMA.JK,1.0625379,89.0,100.0,1.23
PGEO.JK,1.0619851,825.0,971.8,16.09
TAPG.JK,1.061414,1490.0,1810.0,40.7
COIN.JK,1.0604794,760.0,1111.4,2.8
PSKT.JK,1.0593613,197.0,248.7,3.41
NSSS.JK,1.0575804,432.0,764.1,1.13
NINE.JK,1.0573804,81.0,124.4,1.26
ZATA.JK,1.0571543,54.0,83.4,4.64
TOTL.JK,1.0556072,1050.0,1036.4,1.94
ASGR.JK,1.0555309,1395.0,1535.2,1.16
ALII.JK,1.055385,815.0,845.8,4.55
MBMA.JK,1.05444,444.0,636.8,41.48
SINI.JK,1.0534369,10800.0,12758.0,10.11
FUTR.JK,1.0532739,148.0,226.3,1.04
HRTA.JK,1.0522308,2300.0,2566.4,17.33
SRSN.JK,1.0514387,61.0,,2.03
STAA.JK,1.0488014,910.0,,7.46
SIMP.JK,1.0485264,545.0,,9.5
BKSL.JK,1.0482587,65.0,,13.39
BEER.JK,1.0481882,121.0,,5.04
TINS.JK,1.0476714,2850.0,,161.09
ARCI.JK,1.0476471,1020.0,,37.53
VISI.JK,1.0473431,1030.0,,7.45
PACK.JK,1.0466007,272.0,,61.75
CUAN.JK,1.0456293,725.0,,651.4
FORE.JK,1.0455388,685.0,,8.77
NCKL.JK,1.0447953,840.0,,62.19
ADRO.JK,1.0444685,2180.0,,138.82
AALI.JK,1.0440468,6650.0,,38.21
LAPD.JK,1.0440356,58.0,,1.06
SIDO.JK,1.043669,376.0,,22.03
ICON.JK,1.0434453,114.0,,1.95
MEDS.JK,1.0433891,85.0,,7.49
ENRG.JK,1.0428545,1350.0,,54.77
BAIK.JK,1.0428165,520.0,495.6,1.39
KUAS.JK,1.0415274,104.0,,9.86
ELSA.JK,1.0414388,595.0,,10.53
ASHA.JK,1.0412425,55.0,,1.23
DMAS.JK,1.040481,156.0,,15.46
BMRI.JK,1.0403768,4050.0,,812.31
DKFT.JK,1.0398698,630.0,,3.21
FUJI.JK,1.0397098,280.0,,1.92
SOCI.JK,1.0396821,338.0,,3.23
BRMS.JK,1.038061,535.0,754.0,182.96
PTRO.JK,1.0380532,4110.0,4985.9,478.91
IMPC.JK,1.0367852,1885.0,2090.5,34.22
BULL.JK,1.0367246,324.0,438.7,55.48
PKPK.JK,1.0367104,2710.0,2597.8,2.07
GULA.JK,1.036296,510.0,381.9,14.84
PSAB.JK,1.0358621,505.0,507.8,40.82
PMUI.JK,1.0349346,78.0,91.7,2.49
EMAS.JK,1.0346258,6950.0,8263.0,114.34
MDIA.JK,1.0343225,70.0,95.2,8.12
INDO.JK,1.0342746,155.0,160.7,3.1
DSNG.JK,1.0342419,1195.0,,18.17
SOFA.JK,1.0342408,324.0,,2.49
BUMI.JK,1.0331962,148.0,,261.48
BLUE.JK,1.0324715,3350.0,,1.18
GTSI.JK,1.0322202,123.0,,5.29
ANTM.JK,1.03158,2610.0,,727.82
NISP.JK,1.0314089,1240.0,,6.03
MBSS.JK,1.0309069,2280.0,,5.81
NZIA.JK,1.0306364,194.0,,15.38
BNBR.JK,1.0300249,109.0,,83.83
ESIP.JK,1.029906,111.0,,3.24
AVIA.JK,1.0298375,324.0,,4.34
IRSX.JK,1.0294855,332.0,,18.94
NTBK.JK,1.0294436,62.0,,2.34
SRAJ.JK,1.0294034,12000.0,,1.89
DGWG.JK,1.0291637,316.0,,2.92
JPFA.JK,1.0290717,2270.0,,55.88
WIRG.JK,1.0289453,55.0,,3.19
PADI.JK,1.0276551,78.0,,32.24
NIKL.JK,1.0273545,220.0,,1.06
LSIP.JK,1.0271878,1235.0,,18.24
OMED.JK,1.0271392,200.0,,5.23
TAMA.JK,1.0271236,166.0,,1.9
NETV.JK,1.0269514,56.0,83.9,1.35
RAJA.JK,1.0268487,3310.0,4042.2,108.52
GJTL.JK,1.0267367,1175.0,1162.3,5.34
AKRA.JK,1.0261933,1205.0,1386.8,43.38
TRIN.JK,1.0258412,380.0,684.5,1.4
SSIA.JK,1.0256258,1625.0,1570.9,20.56
RMKE.JK,1.0253968,2540.0,3095.8,39.85
DOOH.JK,1.0252385,127.0,149.4,2.11
OASA.JK,1.025066,298.0,346.4,8.92
JTPE.JK,1.0250558,605.0,615.4,1.2
BBRI.JK,1.0250292,2900.0,3136.2,1067.43
MPOW.JK,1.0249362,110.0,111.1,1.28
NICL.JK,1.0247095,515.0,797.7,2.64
UNTR.JK,1.0246664,22000.0,28159.3,201.79
YELO.JK,1.0245179,77.0,,3.6
AHAP.JK,1.0244526,79.0,,1.16
DPUM.JK,1.0240574,188.0,,1.68
INDY.JK,1.0238976,1945.0,,43.43
MINA.JK,1.0237702,300.0,,100.89
MEDC.JK,1.0232364,1275.0,,90.59
GZCO.JK,1.02299,139.0,,2.43
MORA.JK,1.0226352,6375.0,,2.71
PBSA.JK,1.0224708,750.0,,1.14
PPGL.JK,1.021993,204.0,,3.05
SSMS.JK,1.0212846,775.0,1181.7,18.22
KOTA.JK,1.0204746,95.0,102.0,15.47
MARK.JK,1.0202763,795.0,770.5,8.86
GPRA.JK,1.0202245,104.0,108.6,1.53
ITMG.JK,1.0199305,22075.0,25211.4,53.44
POWR.JK,1.0197335,695.0,693.7,2.94
TCPI.JK,1.0197299,9900.0,11682.0,28.87
MIKA.JK,1.0189263,1615.0,1949.5,38.18
PYFA.JK,1.0187999,206.0,311.9,2.52
TSPC.JK,1.018579,2420.0,2434.4,1.73
RALS.JK,1.0183334,374.0,396.1,2.73
JGLE.JK,1.0182317,52.0,69.7,34.85
COCO.JK,1.0181898,206.0,331.8,3.1
ESSA.JK,1.0178448,605.0,775.6,37.29
CBDK.JK,1.0177947,3580.0,4526.4,8.07
NRCA.JK,1.0177321,480.0,575.9,2.17
CDIA.JK,1.0176862,760.0,951.4,119.4
KEEN.JK,1.0167534,820.0,885.6,4.12
BJTM.JK,1.016538,515.0,522.0,4.38
TOOL.JK,1.0165054,62.0,70.8,1.39
LABS.JK,1.0158633,149.0,157.8,1.0
AUTO.JK,1.0156833,2500.0,2529.4,8.61
SNLK.JK,1.0154176,234.0,241.0,1.78
RBMS.JK,1.0153502,56.0,61.9,8.57
WIIM.JK,1.015087,1575.0,1722.3,4.52
MIDI.JK,1.0148374,288.0,316.4,16.43
PPRE.JK,1.0144036,87.0,124.5,1.74
UVCR.JK,1.0143332,226.0,183.6,14.83
ADES.JK,1.0138235,21950.0,18837.0,1.01
BBCA.JK,1.0137886,5525.0,6235.0,1949.87
HUMI.JK,1.0135152,120.0,179.5,4.19
WIFI.JK,1.0130334,1945.0,2233.7,34.64
MGRO.JK,0.99266136,655.0,,1.92
IATA.JK,0.9914883,64.0,,5.21
ARTO.JK,0.9913929,1090.0,,4.25
ACES.JK,0.991303,348.0,,7.2
MNCN.JK,0.991261,202.0,,4.26
JARR.JK,0.9912375,1450.0,,1.3
MDKA.JK,0.99099505,2320.0,,216.64
ARNA.JK,0.9907947,418.0,,2.33
DILD.JK,0.99049675,115.0,,1.32
SMRA.JK,0.9904586,280.0,,4.34
INDF.JK,0.9900073,6250.0,,98.07
PIPA.JK,0.9898736,117.0,,1.88
BBKP.JK,0.9898199,52.0,,3.32
DAAZ.JK,0.9895982,1555.0,,1.36
ASSA.JK,0.9889867,600.0,,8.85
BMTR.JK,0.98888576,120.0,,4.65
CLEO.JK,0.9879699,382.0,,1.59
CBRE.JK,0.98787117,750.0,,14.94
BBTN.JK,0.9875088,1210.0,,16.72
GMFI.JK,0.98747367,51.0,,2.36
BIRD.JK,0.9864627,1545.0,,1.64
MYOR.JK,0.98621887,1750.0,,11.24
HMSP.JK,0.9861597,665.0,,15.34
ERAL.JK,0.98461187,276.0,,1.53
AADI.JK,0.984545,8000.0,,120.33
DEWI.JK,0.9842921,116.0,,5.66
MLBI.JK,0.9840744,5900.0,,1.88
BBNI.JK,0.9838341,3570.0,,250.29
BRIS.JK,0.98371893,1885.0,,31.98
MMIX.JK,0.9833753,655.0,,17.54
TBIG.JK,0.98274755,1365.0,,1.76
MAPA.JK,0.98265624,600.0,,19.65
RISE.JK,0.98170704,995.0,,1.04
BINA.JK,0.98146236,3940.0,,1.91
DEFI.JK,0.9813194,110.0,,3.65
JSMR.JK,0.9809763,2930.0,,13.32
BREN.JK,0.98084885,4160.0,,995.03
ERAA.JK,0.98063296,362.0,,6.97
HRUM.JK,0.98048794,745.0,,4.98
RATU.JK,0.9798664,4700.0,,51.99
SRTG.JK,0.9795952,1470.0,,5.15
CTRA.JK,0.97944117,600.0,,11.56
TBLA.JK,0.9779093,600.0,,1.56
DATA.JK,0.97770363,1510.0,,1.86
KRYA.JK,0.97571754,54.0,,1.48
DRMA.JK,0.9745963,980.0,,2.21
FILM.JK,0.9743533,1975.0,,10.59
MTEL.JK,0.97294426,505.0,,9.32
ICBP.JK,0.97232115,6525.0,,41.61
MAPI.JK,0.97178626,1495.0,,91.77
HBAT.JK,0.97018516,460.0,,1.27
TOWR.JK,0.96433777,350.0,,28.39
LCKM.JK,0.96321577,104.0,,4.4
CMNT.JK,0.9602058,800.0,,11.17
CYBR.JK,0.95772755,585.0,,10.43
NEST.JK,0.95539445,490.0,,1.27
KETR.JK,0.9469464,565.0,,34.49
SMIL.JK,0.94031066,260.0,,1.97
UDNG.JK,0.9294926,1295.0,,1.63
DKHH.JK,0.9145047,57.0,,1.09
TPIA.JK,0.91412944,1615.0,,2655.49
GRIA.JK,0.9093433,138.0,,1.2
DSSA.JK,0.9055196,690.0,,785.81
