Ticker,AI_Score,Harga,MA50,Trx_Miliar
TLKM.JK,0.96476054,2350.0,2994.8,567.2
MBSS.JK,0.964594,2290.0,2098.8,7.53
WEHA.JK,0.96454525,103.0,123.1,16.14
SOCI.JK,0.96449494,276.0,451.0,4.45
HRTA.JK,0.964366,1935.0,2544.9,26.86
DPUM.JK,0.9642597,150.0,151.7,1.74
TINS.JK,0.9641808,2910.0,3520.2,243.5
ANTM.JK,0.96411395,2530.0,3514.4,813.37
GRIA.JK,0.9639554,168.0,112.1,5.41
SOFA.JK,0.96353996,238.0,406.5,1.49
PADA.JK,0.96325773,89.0,149.1,2.2
VKTR.JK,0.9631307,535.0,,41.04
PTRO.JK,0.96293044,3460.0,,407.75
BDMN.JK,0.96267694,3760.0,,31.85
TSPC.JK,0.9612628,2330.0,,5.22
ELSA.JK,0.9607669,555.0,,14.62
WIFI.JK,0.960595,1365.0,,99.08
FORE.JK,0.9603599,620.0,,8.0
WIIM.JK,0.96010876,1325.0,,4.45
TRUE.JK,0.9600719,60.0,,12.67
TAMA.JK,0.9599337,122.0,,2.31
TRIN.JK,0.9592509,344.0,,4.28
JTPE.JK,0.95913213,595.0,,1.85
GTSI.JK,0.9589529,101.0,,5.93
KUAS.JK,0.95850515,78.0,,16.09
NISP.JK,0.95800114,1120.0,,11.06
EMAS.JK,0.9572911,7050.0,,165.09
MPMX.JK,0.95704484,1070.0,,24.52
WGSH.JK,0.9569871,127.0,,1.19
BUMI.JK,0.95696163,130.0,,504.82
DKFT.JK,0.9566952,545.0,,7.52
AMMN.JK,0.9566347,3150.0,,979.56
MSIN.JK,0.95652854,580.0,,54.61
MSTI.JK,0.95636445,1155.0,,2.88
AGII.JK,0.9557207,2410.0,,1.03
SPTO.JK,0.95565027,545.0,,1.16
PSAB.JK,0.955547,540.0,,94.09
INDY.JK,0.95410836,1950.0,,62.59
SRAJ.JK,0.9532293,10750.0,,2.32
BIRD.JK,0.9531877,1380.0,,3.24
TCPI.JK,0.9530999,9000.0,,40.81
SINI.JK,0.9526265,8475.0,,17.44
SSIA.JK,0.9522744,1490.0,,35.44
PSKT.JK,0.9506003,146.0,,3.29
DEWA.JK,0.9504884,250.0,,207.86
CTTH.JK,0.95032644,96.0,,1.16
BIPI.JK,0.94947267,128.0,,162.53
JPFA.JK,0.94858646,1780.0,,68.21
ESIP.JK,0.94851506,92.0,,3.2
DSNG.JK,0.9482037,1075.0,,11.35
BKSL.JK,0.9478016,55.0,,22.41
ASII.JK,0.94732696,4360.0,,533.18
NZIA.JK,0.9471831,196.0,,40.72
PKPK.JK,0.9467446,2400.0,,3.47
MGLV.JK,0.94652176,8050.0,,2.89
WBSA.JK,0.9464401,640.0,,26.2
DATA.JK,0.9461932,1250.0,,2.73
MSJA.JK,0.9455627,392.0,,4.87
ENRG.JK,0.94190913,1125.0,,61.6
SIMP.JK,0.9415219,474.0,,12.45
OMED.JK,0.9413893,192.0,,5.87
KOCI.JK,0.9412807,76.0,,1.78
PBSA.JK,0.94052356,605.0,,1.16
NEST.JK,0.9380331,488.0,,1.53
AMRT.JK,0.938032,1195.0,,210.42
BUVA.JK,0.9378683,550.0,,145.41
MAPI.JK,0.9354784,1485.0,,102.11
BULL.JK,0.93484956,272.0,,93.77
AADI.JK,0.92622143,7450.0,,149.64
JGLE.JK,0.9208473,51.0,,21.85
TPIA.JK,0.8953994,1605.0,,3582.52
DSSA.JK,0.8184041,595.0,,647.1
